SecondsFromStart,FramesFromStart,FoxesPopulation,RabbitPopulation,RabbitSpeedMedian,RabbitSensoryRangeMedian,RabbitFertilityMedian,FoxSpeedMedian,FoxSensoryRangeMedian,FoxFertilityMedian,FoxesDiedOfHunger,FoxesDiedOfThirst,RabbitsDiedOfHunger,RabbitsDiedOfThirst,RabbitsDiedOfBeingEaten
38.47168,3300,2,8,69,42,53,54,57,54,0,0,0,0,0
39.22089,3350,2,8,69,42,53,54,57,54,0,0,0,0,0
39.77303,3400,2,8,69,42,53,54,57,54,0,0,0,0,0
40.52657,3450,2,8,69,42,53,54,57,54,0,0,0,0,0
41.2225,3500,2,8,69,42,53,54,57,54,0,0,0,0,0
41.82329,3550,2,8,69,42,53,54,57,54,0,0,0,0,0
42.46678,3600,2,8,69,42,53,54,57,54,0,0,0,0,0
43.16828,3650,2,8,69,42,53,54,57,54,0,0,0,0,0
43.82166,3700,2,8,69,42,53,54,57,54,0,0,0,0,0
44.62959,3750,2,8,69,42,53,54,57,54,0,0,0,0,0
45.32661,3800,2,8,69,42,53,54,57,54,0,0,0,0,0
46.06858,3850,2,8,69,42,53,54,57,54,0,0,0,0,0
46.57134,3900,2,7,65,21,53,54,57,54,0,0,0,0,1
46.94329,3950,2,7,65,21,53,54,57,54,0,0,0,0,1
47.31848,4000,2,7,65,21,53,54,57,54,0,0,0,0,1
47.65678,4050,2,7,65,21,53,54,57,54,0,0,0,0,1
48.02691,4100,2,7,65,21,53,54,57,54,0,0,0,0,1
48.44989,4150,2,7,65,21,53,54,57,54,0,0,0,0,1
48.83684,4200,2,7,65,21,53,54,57,54,0,0,0,0,1
49.16039,4250,2,7,65,21,53,54,57,54,0,0,0,0,1
49.5348,4300,2,7,65,21,53,54,57,54,0,0,0,0,1
49.86712,4350,2,7,65,21,53,54,57,54,0,0,0,0,1
50.25635,4400,2,7,65,21,53,54,57,54,0,0,0,0,1
50.64862,4450,2,7,65,21,53,54,57,54,0,0,0,0,1
51.03297,4500,2,7,65,21,53,54,57,54,0,0,0,0,1
51.37374,4550,2,7,65,21,53,54,57,54,0,0,0,0,1
51.77254,4600,2,7,65,21,53,54,57,54,0,0,0,0,1
52.16625,4650,2,7,65,21,53,54,57,54,0,0,0,0,1
52.57166,4700,2,7,65,21,53,54,57,54,0,0,0,0,1
53.02768,4750,2,7,65,21,53,54,57,54,0,0,0,0,1
53.36979,4800,2,7,65,21,53,54,57,54,0,0,0,0,1
53.76262,4850,2,7,65,21,53,54,57,54,0,0,0,0,1
54.15713,4900,2,7,65,21,53,54,57,54,0,0,0,0,1
54.54913,4950,2,7,65,21,53,54,57,54,0,0,0,0,1
54.94036,5000,2,7,65,21,53,54,57,54,0,0,0,0,1
55.33852,5050,2,7,65,21,53,54,57,54,0,0,0,0,1
55.67336,5100,2,7,65,21,53,54,57,54,0,0,0,0,1
56.07076,5150,2,7,65,21,53,54,57,54,0,0,0,0,1
56.45665,5200,2,7,65,21,53,54,57,54,0,0,0,0,1
56.8532,5250,2,7,65,21,53,54,57,54,0,0,0,0,1
57.24146,5300,2,7,65,21,53,54,57,54,0,0,0,0,1
57.65008,5350,2,7,65,21,53,54,57,54,0,0,0,0,1
58.06069,5400,2,7,65,21,53,54,57,54,0,0,0,0,1
58.53008,5450,2,7,65,21,53,54,57,54,0,0,0,0,1
58.94555,5500,2,7,65,21,53,54,57,54,0,0,0,0,1
59.35459,5550,2,7,65,21,53,54,57,54,0,0,0,0,1
59.76339,5600,2,7,65,21,53,54,57,54,0,0,0,0,1
60.15925,5650,2,7,65,21,53,54,57,54,0,0,0,0,1
60.56756,5700,2,7,65,21,53,54,57,54,0,0,0,0,1
60.9705,5750,2,7,65,21,53,54,57,54,0,0,0,0,1
61.42982,5800,2,7,65,21,53,54,57,54,0,0,0,0,1
61.83065,5850,2,7,65,21,53,54,57,54,0,0,0,0,1
62.16713,5900,2,7,65,21,53,54,57,54,0,0,0,0,1
62.56277,5950,2,7,65,21,53,54,57,54,0,0,0,0,1
62.93182,6000,2,7,65,21,53,54,57,54,0,0,0,0,1
63.24562,6050,2,7,65,21,53,54,57,54,0,0,0,0,1
63.55942,6100,2,7,65,21,53,54,57,54,0,0,0,0,1
63.87008,6150,2,7,65,21,53,54,57,54,0,0,0,0,1
64.23,6200,2,7,65,21,53,54,57,54,0,0,0,0,1
64.54073,6250,2,7,65,21,53,54,57,54,0,0,0,0,1
64.87021,6300,2,7,65,21,53,54,57,54,0,0,0,0,1
65.25014,6350,2,7,65,21,53,54,57,54,0,0,0,0,1
65.6229,6400,2,7,65,21,53,54,57,54,0,0,0,0,1
65.9717,6450,2,7,65,21,53,54,57,54,0,0,0,0,1
66.34637,6500,2,7,65,21,53,54,57,54,0,0,0,0,1
66.75333,6550,2,7,65,21,53,54,57,54,0,0,0,0,1
67.14327,6600,2,7,65,21,53,54,57,54,0,0,0,0,1
67.53498,6650,2,7,65,21,53,54,57,54,0,0,0,0,1
67.943,6700,2,6,69,42,53,54,57,54,0,0,0,0,2
68.27141,6750,2,6,69,42,53,54,57,54,0,0,0,0,2
68.62486,6800,2,6,69,42,53,54,57,54,0,0,0,0,2
68.96038,6850,2,6,69,42,53,54,57,54,0,0,0,0,2
69.33788,6900,2,6,69,42,53,54,57,54,0,0,0,0,2
69.64716,6950,2,6,69,42,53,54,57,54,0,0,0,0,2
69.95779,7000,2,6,69,42,53,54,57,54,0,0,0,0,2
70.26485,7050,2,6,69,42,53,54,57,54,0,0,0,0,2
70.62424,7100,2,6,69,42,53,54,57,54,0,0,0,0,2
70.93101,7150,2,6,69,42,53,54,57,54,0,0,0,0,2
71.23495,7200,2,6,69,42,53,54,57,54,0,0,0,0,2
71.55152,7250,2,6,69,42,53,54,57,54,0,0,0,0,2
71.86466,7300,2,6,69,42,53,54,57,54,0,0,0,0,2
72.21912,7350,2,6,69,42,53,54,57,54,0,0,0,0,2
72.53714,7400,2,6,69,42,53,54,57,54,0,0,0,0,2
72.85728,7450,2,6,69,42,53,54,57,54,0,0,0,0,2
73.155,7500,2,6,69,42,53,54,57,54,0,0,0,0,2
73.45521,7550,2,6,69,42,53,54,57,54,0,0,0,0,2
73.7412,7600,2,6,69,42,53,54,57,54,0,0,0,0,2
74.03791,7650,2,6,69,42,53,54,57,54,0,0,0,0,2
74.33801,7700,2,6,69,42,53,54,57,54,0,0,0,0,2
74.65148,7750,2,6,69,42,53,54,57,54,0,0,0,0,2
74.95475,7800,2,6,69,42,53,54,57,54,0,0,0,0,2
75.26046,7850,2,6,69,42,53,54,57,54,0,0,0,0,2
75.64249,7900,2,6,69,42,53,54,57,54,0,0,0,0,2
76.03201,7950,2,6,69,42,53,54,57,54,0,0,0,0,2
76.35921,8000,2,6,69,42,53,54,57,54,0,0,0,0,2
76.73662,8050,2,6,69,42,53,54,57,54,0,0,0,0,2
77.06585,8100,2,6,69,42,53,54,57,54,0,0,0,0,2
77.45281,8150,2,6,69,42,53,54,57,54,0,0,0,0,2
77.83169,8200,2,6,69,42,53,54,57,54,0,0,0,0,2
78.16711,8250,2,6,69,42,53,54,57,54,0,0,0,0,2
78.5527,8300,2,6,69,42,53,54,57,54,0,0,0,0,2
78.93434,8350,2,6,69,42,53,54,57,54,0,0,0,0,2
79.32747,8400,2,6,69,42,53,54,57,54,0,0,0,0,2
79.65585,8450,2,6,69,42,53,54,57,54,0,0,0,0,2
79.97058,8500,2,6,69,42,53,54,57,54,0,0,0,0,2
80.33511,8550,2,6,69,42,53,54,57,54,0,0,0,0,2
80.65937,8600,2,6,69,42,53,54,57,54,0,0,0,0,2
81.04025,8650,2,6,69,42,53,54,57,54,0,0,0,0,2
81.37292,8700,2,6,69,42,53,54,57,54,0,0,0,0,2
81.73606,8750,2,6,69,42,53,54,57,54,0,0,0,0,2
82.05627,8800,2,6,69,42,53,54,57,54,0,0,0,0,2
82.41959,8850,2,6,69,42,53,54,57,54,0,0,0,0,2
82.74614,8900,2,6,69,42,53,54,57,54,0,0,0,0,2
83.14694,8950,2,6,69,42,53,54,57,54,0,0,0,0,2
83.52823,9000,2,6,69,42,53,54,57,54,0,0,0,0,2
83.86349,9050,2,6,69,42,53,54,57,54,0,0,0,0,2
84.24368,9100,2,6,69,42,53,54,57,54,0,0,0,0,2
84.62702,9150,2,6,69,42,53,54,57,54,0,0,0,0,2
84.97049,9200,2,6,69,42,53,54,57,54,0,0,0,0,2
85.35284,9250,2,6,69,42,53,54,57,54,0,0,0,0,2
85.73439,9300,2,6,69,42,53,54,57,54,0,0,0,0,2
86.06982,9350,2,6,69,42,53,54,57,54,0,0,0,0,2
86.45641,9400,2,6,69,42,53,54,57,54,0,0,0,0,2
86.84557,9450,2,6,69,42,53,54,57,54,0,0,0,0,2
87.24288,9500,2,6,69,42,53,54,57,54,0,0,0,0,2
87.62265,9550,2,6,69,42,53,54,57,54,0,0,0,0,2
87.95677,9600,2,6,69,42,53,54,57,54,0,0,0,0,2
88.32169,9650,2,6,69,42,53,54,57,54,0,0,0,0,2
88.64355,9700,2,6,69,42,53,54,57,54,0,0,0,0,2
88.96564,9750,2,6,69,42,53,54,57,54,0,0,0,0,2
89.34651,9800,2,6,69,42,53,54,57,54,0,0,0,0,2
89.66211,9850,2,6,69,42,53,54,57,54,0,0,0,0,2
90.02134,9900,2,6,69,42,53,54,57,54,0,0,0,0,2
90.33659,9950,2,6,69,42,53,54,57,54,0,0,0,0,2
90.65364,10000,2,6,69,42,53,54,57,54,0,0,0,0,2
90.97233,10050,2,6,69,42,53,54,57,54,0,0,0,0,2
91.33743,10100,2,6,69,42,53,54,57,54,0,0,0,0,2
91.66881,10150,2,6,69,42,53,54,57,54,0,0,0,0,2
92.0303,10200,2,6,69,42,53,54,57,54,0,0,0,0,2
92.34862,10250,2,6,69,42,53,54,57,54,0,0,0,0,2
92.67281,10300,2,6,69,42,53,54,57,54,0,0,0,0,2
93.12453,10350,5,6,69,42,53,64,35,55,0,0,0,0,2
93.54408,10400,5,6,69,42,53,64,35,55,0,0,0,0,2
93.9323,10450,5,6,69,42,53,64,35,55,0,0,0,0,2
94.33053,10500,5,6,69,42,53,64,35,55,0,0,0,0,2
94.74052,10550,5,6,69,42,53,64,35,55,0,0,0,0,2
95.14105,10600,5,6,69,42,53,64,35,55,0,0,0,0,2
95.46679,10650,5,6,69,42,53,64,35,55,0,0,0,0,2
95.83954,10700,5,6,69,42,53,64,35,55,0,0,0,0,2
96.22109,10750,5,6,69,42,53,64,35,55,0,0,0,0,2
96.54932,10800,5,6,69,42,53,64,35,55,0,0,0,0,2
96.91938,10850,5,6,69,42,53,64,35,55,0,0,0,0,2
97.24887,10900,5,6,69,42,53,64,35,55,0,0,0,0,2
97.62283,10950,5,6,69,42,53,64,35,55,0,0,0,0,2
97.95985,11000,5,6,69,42,53,64,35,55,0,0,0,0,2
98.33936,11050,5,6,69,42,53,64,35,55,0,0,0,0,2
98.73672,11100,5,6,69,42,53,64,35,55,0,0,0,0,2
99.12252,11150,5,6,69,42,53,64,35,55,0,0,0,0,2
99.46647,11200,5,6,69,42,53,64,35,55,0,0,0,0,2
99.87105,11250,5,6,69,42,53,64,35,55,0,0,0,0,2
100.8618,11300,5,16,56,21,60,64,35,55,0,0,0,0,2
102.0724,11350,5,16,56,21,60,64,35,55,0,0,0,0,2
103.274,11400,5,16,56,21,60,64,35,55,0,0,0,0,2
104.5526,11450,5,16,56,21,60,64,35,55,0,0,0,0,2
105.6722,11500,5,16,56,21,60,64,35,55,0,0,0,0,2
106.9735,11550,5,16,56,21,60,64,35,55,0,0,0,0,2
108.4526,11600,5,16,56,21,60,64,35,55,0,0,0,0,2
109.5497,11650,5,16,56,21,60,64,35,55,0,0,0,0,2
110.3525,11700,5,15,65,21,63,64,35,55,0,0,0,0,3
110.9622,11750,5,15,65,21,63,64,35,55,0,0,0,0,3
111.5708,11800,5,15,65,21,63,64,35,55,0,0,0,0,3
112.1671,11850,5,15,65,21,63,64,35,55,0,0,0,0,3
114.8247,11900,5,23,65,21,53,64,35,55,0,0,0,0,3
127.5419,11950,5,21,74,21,53,64,35,55,0,0,0,1,4
134.3619,12000,5,21,74,21,53,64,35,55,0,0,0,1,4
138.2098,12050,5,21,74,21,53,64,35,55,0,0,0,1,4
143.578,12100,5,21,74,21,53,64,35,55,0,0,0,1,4
158.7563,12150,5,20,74,21,53,64,35,55,0,0,0,1,5
173.0247,12200,5,18,74,21,53,64,35,55,0,0,0,1,7
187.8133,12250,5,16,69,21,53,64,35,55,0,0,0,2,8
194.2818,12300,8,15,74,21,53,64,35,54,0,0,0,3,8
216.2499,12350,8,33,74,85,53,64,35,54,0,0,0,5,10
242.8839,12400,8,31,74,85,53,64,35,54,0,0,0,5,12
267.0657,12450,8,29,74,85,53,64,35,54,0,0,0,5,14
291.6827,12500,8,36,74,53,89,64,35,54,0,0,0,5,15
320.2605,12550,8,34,74,53,89,64,35,54,0,0,0,5,17
350.9873,12600,13,44,74,20,89,64,35,55,0,0,0,12,17
387.6616,12650,20,38,80,20,89,64,35,54,0,0,0,14,21
421.6447,12700,20,32,87,20,89,64,35,54,0,0,0,15,26
452.5772,12750,20,24,87,20,89,64,35,54,0,0,0,17,32
478.6388,12800,20,17,87,20,89,64,35,54,0,0,1,20,35
502.9413,12850,20,9,87,20,89,64,35,54,0,0,1,26,37
520.1177,12900,24,4,80,20,62,64,35,54,1,0,2,26,41
539.9182,12950,32,4,80,20,62,64,35,54,1,0,2,26,41
648.397,13000,40,1,74,21,89,64,35,54,1,0,2,26,44
672.1028,13050,39,0,,,,64,35,54,2,0,2,26,45
693.9231,13100,37,0,,,,64,35,54,4,0,2,26,45
714.0334,13150,35,0,,,,64,35,54,6,0,2,26,45
725.3466,13200,27,0,,,,64,35,54,14,0,2,26,45
726.5378,13250,27,0,,,,64,35,54,14,0,2,26,45
727.7493,13300,25,0,,,,64,35,54,16,0,2,26,45
728.6555,13350,25,0,,,,64,35,54,16,0,2,26,45
729.4482,13400,25,0,,,,64,35,54,16,0,2,26,45
730.249,13450,25,0,,,,64,35,54,16,0,2,26,45
730.9503,13500,23,0,,,,64,35,54,18,0,2,26,45
731.6475,13550,23,0,,,,64,35,54,18,0,2,26,45
732.327,13600,23,0,,,,64,35,54,18,0,2,26,45
732.9456,13650,22,0,,,,64,35,54,19,0,2,26,45
733.5545,13700,21,0,,,,64,35,54,20,0,2,26,45
734.1309,13750,21,0,,,,64,35,54,20,0,2,26,45
734.6547,13800,21,0,,,,64,35,54,20,0,2,26,45
735.2338,13850,21,0,,,,64,35,54,20,0,2,26,45
735.7435,13900,21,0,,,,64,35,54,20,0,2,26,45
736.2561,13950,21,0,,,,64,35,54,20,0,2,26,45
736.8359,14000,21,0,,,,64,35,54,20,0,2,26,45
737.3489,14050,21,0,,,,64,35,54,20,0,2,26,45
737.8439,14100,19,0,,,,64,35,54,22,0,2,26,45
738.3215,14150,19,0,,,,64,35,54,22,0,2,26,45
738.7451,14200,17,0,,,,64,35,54,24,0,2,26,45
739.1392,14250,17,0,,,,64,35,54,24,0,2,26,45
739.5276,14300,17,0,,,,64,35,54,24,0,2,26,45
739.9102,14350,17,0,,,,64,35,54,24,0,2,26,45
740.2482,14400,17,0,,,,64,35,54,24,0,2,26,45
740.6317,14450,17,0,,,,64,35,54,24,0,2,26,45
741.0351,14500,16,0,,,,64,35,54,25,0,2,26,45
741.4348,14550,16,0,,,,64,35,54,25,0,2,26,45
741.8171,14600,15,0,,,,64,35,54,26,0,2,26,45
742.137,14650,15,0,,,,64,35,54,26,0,2,26,45
742.5156,14700,15,0,,,,64,35,54,26,0,2,26,45
742.8347,14750,15,0,,,,64,35,54,26,0,2,26,45
743.153,14800,15,0,,,,64,35,54,26,0,2,26,45
743.5195,14850,15,0,,,,64,35,54,26,0,2,26,45
743.8397,14900,15,0,,,,64,35,54,26,0,2,26,45
744.211,14950,15,0,,,,64,35,54,26,0,2,26,45
744.5327,15000,15,0,,,,64,35,54,26,0,2,26,45
744.9141,15050,15,0,,,,64,35,54,26,0,2,26,45
745.25,15100,15,0,,,,64,35,54,26,0,2,26,45
745.6338,15150,15,0,,,,64,35,54,26,0,2,26,45
746.0242,15200,15,0,,,,64,35,54,26,0,2,26,45
746.4088,15250,15,0,,,,64,35,54,26,0,2,26,45
746.8104,15300,15,0,,,,64,35,54,26,0,2,26,45
747.1537,15350,15,0,,,,64,35,54,26,0,2,26,45
747.5438,15400,15,0,,,,64,35,54,26,0,2,26,45
747.9313,15450,15,0,,,,64,35,54,26,0,2,26,45
748.3065,15500,15,0,,,,64,35,54,26,0,2,26,45
748.6276,15550,15,0,,,,64,35,54,26,0,2,26,45
748.9487,15600,15,0,,,,64,35,54,26,0,2,26,45
749.3141,15650,15,0,,,,64,35,54,26,0,2,26,45
749.6341,15700,15,0,,,,64,35,54,26,0,2,26,45
749.9539,15750,15,0,,,,64,35,54,26,0,2,26,45
750.3301,15800,13,0,,,,64,35,54,28,0,2,26,45
750.7081,15850,9,0,,,,64,35,54,32,0,2,26,45
750.9431,15900,9,0,,,,64,35,54,32,0,2,26,45
751.2095,15950,9,0,,,,64,35,54,32,0,2,26,45
751.4481,16000,9,0,,,,64,35,54,32,0,2,26,45
751.7173,16050,9,0,,,,64,35,54,32,0,2,26,45
751.9566,16100,9,0,,,,64,35,54,32,0,2,26,45
752.2212,16150,9,0,,,,64,35,54,32,0,2,26,45
752.4944,16200,8,0,,,,64,35,54,33,0,2,26,45
752.7399,16250,6,0,,,,64,35,54,35,0,2,26,45
752.986,16300,6,0,,,,64,35,54,35,0,2,26,45
753.2249,16350,6,0,,,,64,35,54,35,0,2,26,45
753.4535,16400,6,0,,,,64,35,54,35,0,2,26,45
753.6995,16450,6,0,,,,64,35,54,35,0,2,26,45
753.9207,16500,6,0,,,,64,35,54,35,0,2,26,45
754.1436,16550,6,0,,,,64,35,54,35,0,2,26,45
754.3903,16600,5,0,,,,64,35,54,36,0,2,26,45
754.6129,16650,5,0,,,,64,35,54,36,0,2,26,45
754.8354,16700,4,0,,,,64,35,54,37,0,2,26,45
755.0801,16750,4,0,,,,64,35,54,37,0,2,26,45
755.2938,16800,4,0,,,,64,35,54,37,0,2,26,45
755.5058,16850,4,0,,,,64,35,54,37,0,2,26,45
755.7188,16900,4,0,,,,64,35,54,37,0,2,26,45
755.9446,16950,4,0,,,,64,35,54,37,0,2,26,45
756.1802,17000,4,0,,,,64,35,54,37,0,2,26,45
756.395,17050,4,0,,,,64,35,54,37,0,2,26,45
756.6108,17100,4,0,,,,64,35,54,37,0,2,26,45
756.8267,17150,4,0,,,,64,35,54,37,0,2,26,45
757.0409,17200,4,0,,,,64,35,54,37,0,2,26,45
757.2858,17250,4,0,,,,64,35,54,37,0,2,26,45
757.5,17300,4,0,,,,64,35,54,37,0,2,26,45
757.7136,17350,4,0,,,,64,35,54,37,0,2,26,45
757.9298,17400,4,0,,,,64,35,54,37,0,2,26,45
758.1437,17450,4,0,,,,64,35,54,37,0,2,26,45
758.3573,17500,4,0,,,,64,35,54,37,0,2,26,45
758.5907,17550,4,0,,,,64,35,54,37,0,2,26,45
758.8171,17600,4,0,,,,64,35,54,37,0,2,26,45
759.0333,17650,4,0,,,,64,35,54,37,0,2,26,45
759.2454,17700,4,0,,,,64,35,54,37,0,2,26,45
759.4817,17750,4,0,,,,64,35,54,37,0,2,26,45
759.6978,17800,4,0,,,,64,35,54,37,0,2,26,45
759.912,17850,4,0,,,,64,35,54,37,0,2,26,45
760.1276,17900,4,0,,,,64,35,54,37,0,2,26,45
760.3431,17950,4,0,,,,64,35,54,37,0,2,26,45
760.5807,18000,4,0,,,,64,35,54,37,0,2,26,45
760.7919,18050,4,0,,,,64,35,54,37,0,2,26,45
761.0071,18100,4,0,,,,64,35,54,37,0,2,26,45
761.2219,18150,4,0,,,,64,35,54,37,0,2,26,45
761.437,18200,4,0,,,,64,35,54,37,0,2,26,45
761.6482,18250,4,0,,,,64,35,54,37,0,2,26,45
761.8964,18300,4,0,,,,64,35,54,37,0,2,26,45
762.1092,18350,4,0,,,,64,35,54,37,0,2,26,45
762.3243,18400,4,0,,,,64,35,54,37,0,2,26,45
762.5394,18450,4,0,,,,64,35,54,37,0,2,26,45
762.7538,18500,4,0,,,,64,35,54,37,0,2,26,45
762.9844,18550,4,0,,,,64,35,54,37,0,2,26,45
763.2005,18600,4,0,,,,64,35,54,37,0,2,26,45
763.4146,18650,4,0,,,,64,35,54,37,0,2,26,45
763.6287,18700,4,0,,,,64,35,54,37,0,2,26,45
763.8414,18750,4,0,,,,64,35,54,37,0,2,26,45
764.0544,18800,4,0,,,,64,35,54,37,0,2,26,45
764.2906,18850,4,0,,,,64,35,54,37,0,2,26,45
764.5061,18900,4,0,,,,64,35,54,37,0,2,26,45
764.7335,18950,4,0,,,,64,35,54,37,0,2,26,45
764.9479,19000,4,0,,,,64,35,54,37,0,2,26,45
765.1827,19050,4,0,,,,64,35,54,37,0,2,26,45
765.4011,19100,4,0,,,,64,35,54,37,0,2,26,45
765.6132,19150,4,0,,,,64,35,54,37,0,2,26,45
765.827,19200,4,0,,,,64,35,54,37,0,2,26,45
766.0416,19250,4,0,,,,64,35,54,37,0,2,26,45
766.2533,19300,4,0,,,,64,35,54,37,0,2,26,45
766.4854,19350,4,0,,,,64,35,54,37,0,2,26,45
766.7003,19400,4,0,,,,64,35,54,37,0,2,26,45
766.9197,19450,4,0,,,,64,35,54,37,0,2,26,45
767.1346,19500,4,0,,,,64,35,54,37,0,2,26,45
767.3805,19550,4,0,,,,64,35,54,37,0,2,26,45
767.5976,19600,4,0,,,,64,35,54,37,0,2,26,45
767.8248,19650,4,0,,,,64,35,54,37,0,2,26,45
768.0412,19700,4,0,,,,64,35,54,37,0,2,26,45
768.2795,19750,4,0,,,,64,35,54,37,0,2,26,45
768.5143,19800,4,0,,,,64,35,54,37,0,2,26,45
768.7443,19850,4,0,,,,64,35,54,37,0,2,26,45
768.9908,19900,4,0,,,,64,35,54,37,0,2,26,45
769.2203,19950,4,0,,,,64,35,54,37,0,2,26,45
769.4484,20000,4,0,,,,64,35,54,37,0,2,26,45
769.7005,20050,4,0,,,,64,35,54,37,0,2,26,45
769.9256,20100,4,0,,,,64,35,54,37,0,2,26,45
770.1567,20150,4,0,,,,64,35,54,37,0,2,26,45
770.4016,20200,4,0,,,,64,35,54,37,0,2,26,45
770.6345,20250,4,0,,,,64,35,54,37,0,2,26,45
770.8495,20300,4,0,,,,64,35,54,37,0,2,26,45
771.1236,20350,4,0,,,,64,35,54,37,0,2,26,45
771.3397,20400,4,0,,,,64,35,54,37,0,2,26,45
771.5538,20450,4,0,,,,64,35,54,37,0,2,26,45
771.7881,20500,4,0,,,,64,35,54,37,0,2,26,45
772.0039,20550,4,0,,,,64,35,54,37,0,2,26,45
772.222,20600,4,0,,,,64,35,54,37,0,2,26,45
772.4355,20650,4,0,,,,64,35,54,37,0,2,26,45
772.6516,20700,4,0,,,,64,35,54,37,0,2,26,45
772.8889,20750,4,0,,,,64,35,54,37,0,2,26,45
773.104,20800,4,0,,,,64,35,54,37,0,2,26,45
