SecondsFromStart,FramesFromStart,FoxesPopulation,RabbitPopulation,RabbitSpeedMedian,RabbitSensoryRangeMedian,RabbitFertilityMedian,FoxSpeedMedian,FoxSensoryRangeMedian,FoxFertilityMedian,FoxesDiedOfHunger,FoxesDiedOfThirst,RabbitsDiedOfHunger,RabbitsDiedOfThirst,RabbitsDiedOfBeingEaten
33.37214,5000,2,4,69,59,44,54,57,54,0,0,0,0,0
33.70263,5050,2,4,69,59,44,54,57,54,0,0,0,0,0
34.06104,5100,2,4,69,59,44,54,57,54,0,0,0,0,0
34.37769,5150,2,4,69,59,44,54,57,54,0,0,0,0,0
34.69397,5200,2,4,69,59,44,54,57,54,0,0,0,0,0
35.00549,5250,2,4,69,59,44,54,57,54,0,0,0,0,0
35.3076,5300,2,4,69,59,44,54,57,54,0,0,0,0,0
35.61,5350,2,4,69,59,44,54,57,54,0,0,0,0,0
35.91073,5400,2,4,69,59,44,54,57,54,0,0,0,0,0
36.20545,5450,2,4,69,59,44,54,57,54,0,0,0,0,0
36.50112,5500,2,4,69,59,44,54,57,54,0,0,0,0,0
36.81432,5550,2,4,69,59,44,54,57,54,0,0,0,0,0
37.10881,5600,2,4,69,59,44,54,57,54,0,0,0,0,0
37.40468,5650,2,4,69,59,44,54,57,54,0,0,0,0,0
37.70199,5700,2,4,69,59,44,54,57,54,0,0,0,0,0
38.00678,5750,2,4,69,59,44,54,57,54,0,0,0,0,0
38.3152,5800,2,4,69,59,44,54,57,54,0,0,0,0,0
38.60142,5850,2,4,69,59,44,54,57,54,0,0,0,0,0
38.89228,5900,2,4,69,59,44,54,57,54,0,0,0,0,0
39.17811,5950,2,4,69,59,44,54,57,54,0,0,0,0,0
39.46547,6000,2,4,69,59,44,54,57,54,0,0,0,0,0
39.75109,6050,2,4,69,59,44,54,57,54,0,0,0,0,0
40.02063,6100,2,4,69,59,44,54,57,54,0,0,0,0,0
40.30478,6150,2,4,69,59,44,54,57,54,0,0,0,0,0
40.59058,6200,2,4,69,59,44,54,57,54,0,0,0,0,0
40.87795,6250,2,4,69,59,44,54,57,54,0,0,0,0,0
41.16261,6300,2,4,69,59,44,54,57,54,0,0,0,0,0
41.42072,6350,2,4,69,59,44,54,57,54,0,0,0,0,0
41.71143,6400,2,4,69,59,44,54,57,54,0,0,0,0,0
41.99592,6450,2,4,69,59,44,54,57,54,0,0,0,0,0
42.28192,6500,2,4,69,59,44,54,57,54,0,0,0,0,0
42.56774,6550,2,4,69,59,44,54,57,54,0,0,0,0,0
42.85295,6600,2,4,69,59,44,54,57,54,0,0,0,0,0
43.10847,6650,2,4,69,59,44,54,57,54,0,0,0,0,0
43.40055,6700,2,4,69,59,44,54,57,54,0,0,0,0,0
43.69294,6750,2,4,69,59,44,54,57,54,0,0,0,0,0
43.98212,6800,2,4,69,59,44,54,57,54,0,0,0,0,0
44.2788,6850,2,4,69,59,44,54,57,54,0,0,0,0,0
44.58263,6900,2,4,69,59,44,54,57,54,0,0,0,0,0
44.88686,6950,2,4,69,59,44,54,57,54,0,0,0,0,0
45.21587,7000,2,4,69,59,44,54,57,54,0,0,0,0,0
45.57595,7050,2,4,69,59,44,54,57,54,0,0,0,0,0
45.97287,7100,2,4,69,59,44,54,57,54,0,0,0,0,0
46.30478,7150,2,4,69,59,44,54,57,54,0,0,0,0,0
46.68204,7200,2,4,69,59,44,54,57,54,0,0,0,0,0
47.0172,7250,2,4,69,59,44,54,57,54,0,0,0,0,0
47.3986,7300,2,4,69,59,44,54,57,54,0,0,0,0,0
47.77477,7350,2,4,69,59,44,54,57,54,0,0,0,0,0
48.11217,7400,2,4,69,59,44,54,57,54,0,0,0,0,0
48.48798,7450,2,4,69,59,44,54,57,54,0,0,0,0,0
48.82064,7500,2,4,69,59,44,54,57,54,0,0,0,0,0
49.20353,7550,2,4,69,59,44,54,57,54,0,0,0,0,0
49.57977,7600,2,4,69,59,44,54,57,54,0,0,0,0,0
49.911,7650,2,4,69,59,44,54,57,54,0,0,0,0,0
50.26637,7700,2,4,69,59,44,54,57,54,0,0,0,0,0
50.58388,7750,2,4,69,59,44,54,57,54,0,0,0,0,0
50.90188,7800,2,4,69,59,44,54,57,54,0,0,0,0,0
51.26575,7850,2,4,69,59,44,54,57,54,0,0,0,0,0
51.56983,7900,2,4,69,59,44,54,57,54,0,0,0,0,0
51.87375,7950,2,4,69,59,44,54,57,54,0,0,0,0,0
52.17111,8000,2,4,69,59,44,54,57,54,0,0,0,0,0
52.46894,8050,2,4,69,59,44,54,57,54,0,0,0,0,0
52.76792,8100,2,4,69,59,44,54,57,54,0,0,0,0,0
53.06264,8150,2,4,69,59,44,54,57,54,0,0,0,0,0
53.36526,8200,2,4,69,59,44,54,57,54,0,0,0,0,0
53.6689,8250,2,4,69,59,44,54,57,54,0,0,0,0,0
53.97854,8300,2,3,65,20,36,54,57,54,0,0,0,0,1
54.28579,8350,2,3,65,20,36,54,57,54,0,0,0,0,1
54.57821,8400,2,3,65,20,36,54,57,54,0,0,0,0,1
54.87432,8450,2,3,65,20,36,54,57,54,0,0,0,0,1
55.17503,8500,2,3,65,20,36,54,57,54,0,0,0,0,1
55.46813,8550,2,3,65,20,36,54,57,54,0,0,0,0,1
55.76229,8600,2,3,65,20,36,54,57,54,0,0,0,0,1
56.02312,8650,2,3,65,20,36,54,57,54,0,0,0,0,1
56.31256,8700,2,3,65,20,36,54,57,54,0,0,0,0,1
56.60378,8750,2,3,65,20,36,54,57,54,0,0,0,0,1
56.89404,8800,2,3,65,20,36,54,57,54,0,0,0,0,1
57.18886,8850,2,3,65,20,36,54,57,54,0,0,0,0,1
57.50149,8900,2,3,65,20,36,54,57,54,0,0,0,0,1
57.80846,8950,2,3,65,20,36,54,57,54,0,0,0,0,1
58.12068,9000,2,3,65,20,36,54,57,54,0,0,0,0,1
58.41283,9050,2,3,65,20,36,54,57,54,0,0,0,0,1
58.70201,9100,2,3,65,20,36,54,57,54,0,0,0,0,1
58.99269,9150,2,3,65,20,36,54,57,54,0,0,0,0,1
59.27847,9200,2,3,65,20,36,54,57,54,0,0,0,0,1
59.56515,9250,2,3,65,20,36,54,57,54,0,0,0,0,1
59.82153,9300,2,3,65,20,36,54,57,54,0,0,0,0,1
60.10962,9350,2,3,65,20,36,54,57,54,0,0,0,0,1
60.39845,9400,2,3,65,20,36,54,57,54,0,0,0,0,1
60.68819,9450,2,3,65,20,36,54,57,54,0,0,0,0,1
60.98479,9500,2,3,65,20,36,54,57,54,0,0,0,0,1
61.28495,9550,2,3,65,20,36,54,57,54,0,0,0,0,1
61.58689,9600,2,3,65,20,36,54,57,54,0,0,0,0,1
61.88877,9650,2,3,65,20,36,54,57,54,0,0,0,0,1
62.18925,9700,2,3,65,20,36,54,57,54,0,0,0,0,1
62.49155,9750,2,3,65,20,36,54,57,54,0,0,0,0,1
62.80885,9800,2,3,65,20,36,54,57,54,0,0,0,0,1
63.11066,9850,2,3,65,20,36,54,57,54,0,0,0,0,1
63.41536,9900,2,3,65,20,36,54,57,54,0,0,0,0,1
63.76675,9950,2,3,65,20,36,54,57,54,0,0,0,0,1
64.07584,10000,2,3,65,20,36,54,57,54,0,0,0,0,1
64.37605,10050,2,3,65,20,36,54,57,54,0,0,0,0,1
64.68473,10100,2,3,65,20,36,54,57,54,0,0,0,0,1
64.99326,10150,2,3,65,20,36,54,57,54,0,0,0,0,1
65.29527,10200,2,3,65,20,36,54,57,54,0,0,0,0,1
65.61504,10250,2,3,65,20,36,54,57,54,0,0,0,0,1
65.97038,10300,2,3,65,20,36,54,57,54,0,0,0,0,1
66.29758,10350,2,3,65,20,36,54,57,54,0,0,0,0,1
66.66808,10400,2,3,65,20,36,54,57,54,0,0,0,0,1
66.99088,10450,2,3,65,20,36,54,57,54,0,0,0,0,1
67.308,10500,2,3,65,20,36,54,57,54,0,0,0,0,1
67.66891,10550,2,3,65,20,36,54,57,54,0,0,0,0,1
67.98773,10600,2,3,65,20,36,54,57,54,0,0,0,0,1
68.30886,10650,2,3,65,20,36,54,57,54,0,0,0,0,1
68.66872,10700,2,3,65,20,36,54,57,54,0,0,0,0,1
68.97125,10750,2,3,65,20,36,54,57,54,0,0,0,0,1
69.2745,10800,2,3,65,20,36,54,57,54,0,0,0,0,1
69.57696,10850,2,3,65,20,36,54,57,54,0,0,0,0,1
69.87751,10900,2,3,65,20,36,54,57,54,0,0,0,0,1
70.17831,10950,2,3,65,20,36,54,57,54,0,0,0,0,1
70.48911,11000,2,3,65,20,36,54,57,54,0,0,0,0,1
70.79788,11050,2,2,65,20,36,54,57,54,0,0,0,0,2
71.08163,11100,2,2,65,20,36,54,57,54,0,0,0,0,2
71.35921,11150,2,2,65,20,36,54,57,54,0,0,0,0,2
71.61032,11200,2,2,65,20,36,54,57,54,0,0,0,0,2
71.88554,11250,2,2,65,20,36,54,57,54,0,0,0,0,2
72.15741,11300,2,2,65,20,36,54,57,54,0,0,0,0,2
72.39722,11350,2,2,65,20,36,54,57,54,0,0,0,0,2
72.66706,11400,2,2,65,20,36,54,57,54,0,0,0,0,2
72.90802,11450,2,2,65,20,36,54,57,54,0,0,0,0,2
73.17065,11500,2,2,65,20,36,54,57,54,0,0,0,0,2
73.41276,11550,2,2,65,20,36,54,57,54,0,0,0,0,2
73.6735,11600,2,2,65,20,36,54,57,54,0,0,0,0,2
73.91154,11650,2,2,65,20,36,54,57,54,0,0,0,0,2
74.17223,11700,2,2,65,20,36,54,57,54,0,0,0,0,2
74.4101,11750,2,2,65,20,36,54,57,54,0,0,0,0,2
74.69263,11800,2,2,65,20,36,54,57,54,0,0,0,0,2
74.97206,11850,2,2,65,20,36,54,57,54,0,0,0,0,2
75.22158,11900,2,2,65,20,36,54,57,54,0,0,0,0,2
75.49227,11950,2,2,65,20,36,54,57,54,0,0,0,0,2
75.75829,12000,2,2,65,20,36,54,57,54,0,0,0,0,2
75.9973,12050,2,2,65,20,36,54,57,54,0,0,0,0,2
76.25929,12100,2,2,65,20,36,54,57,54,0,0,0,0,2
76.50736,12150,2,2,65,20,36,54,57,54,0,0,0,0,2
76.77018,12200,2,2,65,20,36,54,57,54,0,0,0,0,2
77.01109,12250,2,2,65,20,36,54,57,54,0,0,0,0,2
77.30522,12300,2,2,65,20,36,54,57,54,0,0,0,0,2
77.58302,12350,2,2,65,20,36,54,57,54,0,0,0,0,2
77.86646,12400,2,2,65,20,36,54,57,54,0,0,0,0,2
78.19158,12450,2,2,65,20,36,54,57,54,0,0,0,0,2
78.47702,12500,2,2,65,20,36,54,57,54,0,0,0,0,2
78.77237,12550,2,2,65,20,36,54,57,54,0,0,0,0,2
79.05287,12600,2,2,65,20,36,54,57,54,0,0,0,0,2
79.30966,12650,2,2,65,20,36,54,57,54,0,0,0,0,2
79.59282,12700,2,2,65,20,36,54,57,54,0,0,0,0,2
79.8918,12750,2,2,65,20,36,54,57,54,0,0,0,0,2
80.1647,12800,2,2,65,20,36,54,57,54,0,0,0,0,2
80.4178,12850,2,2,65,20,36,54,57,54,0,0,0,0,2
80.69788,12900,2,2,65,20,36,54,57,54,0,0,0,0,2
81.00583,12950,2,2,65,20,36,54,57,54,0,0,0,0,2
81.2879,13000,2,2,65,20,36,54,57,54,0,0,0,0,2
81.57031,13050,2,2,65,20,36,54,57,54,0,0,0,0,2
81.81833,13100,2,2,65,20,36,54,57,54,0,0,0,0,2
82.09695,13150,2,2,65,20,36,54,57,54,0,0,0,0,2
82.3753,13200,2,2,65,20,36,54,57,54,0,0,0,0,2
82.65813,13250,2,2,65,20,36,54,57,54,0,0,0,0,2
82.91853,13300,2,2,65,20,36,54,57,54,0,0,0,0,2
83.20885,13350,2,2,65,20,36,54,57,54,0,0,0,0,2
83.49268,13400,2,2,65,20,36,54,57,54,0,0,0,0,2
83.77497,13450,2,2,65,20,36,54,57,54,0,0,0,0,2
84.02137,13500,2,2,65,20,36,54,57,54,0,0,0,0,2
84.30518,13550,2,2,65,20,36,54,57,54,0,0,0,0,2
84.58949,13600,2,2,65,20,36,54,57,54,0,0,0,0,2
84.88166,13650,2,2,65,20,36,54,57,54,0,0,0,0,2
85.19148,13700,2,2,65,20,36,54,57,54,0,0,0,0,2
85.50865,13750,2,2,65,20,36,54,57,54,0,0,0,0,2
85.8138,13800,2,2,65,20,36,54,57,54,0,0,0,0,2
86.0886,13850,2,2,65,20,36,54,57,54,0,0,0,0,2
86.3661,13900,2,2,65,20,36,54,57,54,0,0,0,0,2
86.61246,13950,2,2,65,20,36,54,57,54,0,0,0,0,2
86.89459,14000,2,2,65,20,36,54,57,54,0,0,0,0,2
87.17355,14050,2,2,65,20,36,54,57,54,0,0,0,0,2
87.42143,14100,2,2,65,20,36,54,57,54,0,0,0,0,2
87.70667,14150,2,2,65,20,36,54,57,54,0,0,0,0,2
87.98599,14200,2,2,65,20,36,54,57,54,0,0,0,0,2
88.26139,14250,2,2,65,20,36,54,57,54,0,0,0,0,2
88.51003,14300,2,2,65,20,36,54,57,54,0,0,0,0,2
88.78735,14350,2,2,65,20,36,54,57,54,0,0,0,0,2
89.05811,14400,2,2,65,20,36,54,57,54,0,0,0,0,2
89.30282,14450,2,2,65,20,36,54,57,54,0,0,0,0,2
89.58669,14500,2,2,65,20,36,54,57,54,0,0,0,0,2
89.85335,14550,2,2,65,20,36,54,57,54,0,0,0,0,2
90.10141,14600,2,2,65,20,36,54,57,54,0,0,0,0,2
90.37213,14650,2,2,65,20,36,54,57,54,0,0,0,0,2
90.65147,14700,2,2,65,20,36,54,57,54,0,0,0,0,2
90.8958,14750,2,2,65,20,36,54,57,54,0,0,0,0,2
91.16979,14800,2,2,65,20,36,54,57,54,0,0,0,0,2
91.4197,14850,2,2,65,20,36,54,57,54,0,0,0,0,2
91.68974,14900,2,2,65,20,36,54,57,54,0,0,0,0,2
91.95535,14950,2,2,65,20,36,54,57,54,0,0,0,0,2
92.19598,15000,2,2,65,20,36,54,57,54,0,0,0,0,2
92.46252,15050,2,2,65,20,36,54,57,54,0,0,0,0,2
92.69912,15100,2,2,65,20,36,54,57,54,0,0,0,0,2
92.96101,15150,2,2,65,20,36,54,57,54,0,0,0,0,2
93.19654,15200,2,2,65,20,36,54,57,54,0,0,0,0,2
93.48131,15250,2,2,65,20,36,54,57,54,0,0,0,0,2
93.72195,15300,2,2,65,20,36,54,57,54,0,0,0,0,2
93.9999,15350,2,2,65,20,36,54,57,54,0,0,0,0,2
94.26157,15400,2,2,65,20,36,54,57,54,0,0,0,0,2
94.50343,15450,2,2,65,20,36,54,57,54,0,0,0,0,2
94.77661,15500,2,2,65,20,36,54,57,54,0,0,0,0,2
95.0196,15550,2,2,65,20,36,54,57,54,0,0,0,0,2
95.28822,15600,2,2,65,20,36,54,57,54,0,0,0,0,2
95.56233,15650,2,2,65,20,36,54,57,54,0,0,0,0,2
95.79505,15700,2,2,65,20,36,54,57,54,0,0,0,0,2
96.05202,15750,2,2,65,20,36,54,57,54,0,0,0,0,2
96.29797,15800,2,2,65,20,36,54,57,54,0,0,0,0,2
96.57279,15850,2,2,65,20,36,54,57,54,0,0,0,0,2
96.81351,15900,2,2,65,20,36,54,57,54,0,0,0,0,2
97.09291,15950,2,2,65,20,36,54,57,54,0,0,0,0,2
97.36297,16000,2,2,65,20,36,54,57,54,0,0,0,0,2
97.61992,16050,2,2,65,20,36,54,57,54,0,0,0,0,2
97.88905,16100,2,2,65,20,36,54,57,54,0,0,0,0,2
98.15987,16150,2,2,65,20,36,54,57,54,0,0,0,0,2
98.40684,16200,2,2,65,20,36,54,57,54,0,0,0,0,2
98.66537,16250,2,2,65,20,36,54,57,54,0,0,0,0,2
98.89341,16300,2,2,65,20,36,54,57,54,0,0,0,0,2
99.12237,16350,2,2,65,20,36,54,57,54,0,0,0,0,2
99.38074,16400,2,2,65,20,36,54,57,54,0,0,0,0,2
99.61913,16450,2,2,65,20,36,54,57,54,0,0,0,0,2
99.89011,16500,2,2,65,20,36,54,57,54,0,0,0,0,2
100.1653,16550,2,2,65,20,36,54,57,54,0,0,0,0,2
100.4113,16600,2,2,65,20,36,54,57,54,0,0,0,0,2
100.6822,16650,2,2,65,20,36,54,57,54,0,0,0,0,2
100.9218,16700,2,2,65,20,36,54,57,54,0,0,0,0,2
101.1933,16750,2,2,65,20,36,54,57,54,0,0,0,0,2
101.4723,16800,2,2,65,20,36,54,57,54,0,0,0,0,2
101.7147,16850,2,2,65,20,36,54,57,54,0,0,0,0,2
101.9894,16900,2,2,65,20,36,54,57,54,0,0,0,0,2
102.2604,16950,2,2,65,20,36,54,57,54,0,0,0,0,2
102.4981,17000,2,2,65,20,36,54,57,54,0,0,0,0,2
102.7689,17050,2,2,65,20,36,54,57,54,0,0,0,0,2
103.0108,17100,2,2,65,20,36,54,57,54,0,0,0,0,2
103.2864,17150,2,2,65,20,36,54,57,54,0,0,0,0,2
103.5512,17200,2,2,65,20,36,54,57,54,0,0,0,0,2
103.7904,17250,2,2,65,20,36,54,57,54,0,0,0,0,2
104.0756,17300,2,2,65,20,36,54,57,54,0,0,0,0,2
104.3096,17350,2,2,65,20,36,54,57,54,0,0,0,0,2
104.5748,17400,2,2,65,20,36,54,57,54,0,0,0,0,2
104.8107,17450,2,2,65,20,36,54,57,54,0,0,0,0,2
105.0792,17500,2,2,65,20,36,54,57,54,0,0,0,0,2
105.3231,17550,2,2,65,20,36,54,57,54,0,0,0,0,2
105.5932,17600,2,2,65,20,36,54,57,54,0,0,0,0,2
105.8649,17650,2,2,65,20,36,54,57,54,0,0,0,0,2
106.1073,17700,2,2,65,20,36,54,57,54,0,0,0,0,2
106.3689,17750,2,2,65,20,36,54,57,54,0,0,0,0,2
106.6031,17800,2,2,65,20,36,54,57,54,0,0,0,0,2
106.8624,17850,2,2,65,20,36,54,57,54,0,0,0,0,2
107.0924,17900,2,2,65,20,36,54,57,54,0,0,0,0,2
107.323,17950,2,2,65,20,36,54,57,54,0,0,0,0,2
107.59,18000,2,2,65,20,36,54,57,54,0,0,0,0,2
107.8523,18050,2,2,65,20,36,54,57,54,0,0,0,0,2
108.0954,18100,2,2,65,20,36,54,57,54,0,0,0,0,2
108.3757,18150,2,2,65,20,36,54,57,54,0,0,0,0,2
108.6036,18200,2,2,65,20,36,54,57,54,0,0,0,0,2
108.86,18250,2,2,65,20,36,54,57,54,0,0,0,0,2
109.0984,18300,2,2,65,20,36,54,57,54,0,0,0,0,2
109.3677,18350,2,2,65,20,36,54,57,54,0,0,0,0,2
109.6021,18400,2,2,65,20,36,54,57,54,0,0,0,0,2
109.8638,18450,2,2,65,20,36,54,57,54,0,0,0,0,2
110.0976,18500,2,2,65,20,36,54,57,54,0,0,0,0,2
110.3634,18550,2,2,65,20,36,54,57,54,0,0,0,0,2
110.5955,18600,2,2,65,20,36,54,57,54,0,0,0,0,2
110.8512,18650,2,2,65,20,36,54,57,54,0,0,0,0,2
111.0884,18700,2,2,65,20,36,54,57,54,0,0,0,0,2
111.3604,18750,2,2,65,20,36,54,57,54,0,0,0,0,2
111.5987,18800,2,2,65,20,36,54,57,54,0,0,0,0,2
111.8613,18850,2,2,65,20,36,54,57,54,0,0,0,0,2
112.0949,18900,2,2,65,20,36,54,57,54,0,0,0,0,2
112.3528,18950,2,2,65,20,36,54,57,54,0,0,0,0,2
112.5844,19000,2,2,65,20,36,54,57,54,0,0,0,0,2
112.8151,19050,2,2,65,20,36,54,57,54,0,0,0,0,2
113.0758,19100,2,2,65,20,36,54,57,54,0,0,0,0,2
113.3135,19150,2,2,65,20,36,54,57,54,0,0,0,0,2
113.5731,19200,2,2,65,20,36,54,57,54,0,0,0,0,2
113.8057,19250,2,2,65,20,36,54,57,54,0,0,0,0,2
114.0625,19300,2,2,65,20,36,54,57,54,0,0,0,0,2
114.2961,19350,2,2,65,20,36,54,57,54,0,0,0,0,2
114.5568,19400,2,2,65,20,36,54,57,54,0,0,0,0,2
114.7875,19450,2,2,65,20,36,54,57,54,0,0,0,0,2
115.0223,19500,2,2,65,20,36,54,57,54,0,0,0,0,2
115.2801,19550,2,2,65,20,36,54,57,54,0,0,0,0,2
115.5205,19600,2,2,65,20,36,54,57,54,0,0,0,0,2
115.78,19650,2,2,65,20,36,54,57,54,0,0,0,0,2
116.0122,19700,2,2,65,20,36,54,57,54,0,0,0,0,2
116.2695,19750,2,2,65,20,36,54,57,54,0,0,0,0,2
116.5003,19800,2,2,65,20,36,54,57,54,0,0,0,0,2
116.7597,19850,2,2,65,20,36,54,57,54,0,0,0,0,2
116.9901,19900,2,2,65,20,36,54,57,54,0,0,0,0,2
117.2196,19950,2,2,65,20,36,54,57,54,0,0,0,0,2
117.4855,20000,2,2,65,20,36,54,57,54,0,0,0,0,2
117.7146,20050,2,2,65,20,36,54,57,54,0,0,0,0,2
