SecondsFromStart,FramesFromStart,FoxesPopulation,RabbitPopulation,RabbitSpeedMedian,RabbitSensoryRangeMedian,RabbitFertilityMedian,FoxSpeedMedian,FoxSensoryRangeMedian,FoxFertilityMedian,FoxesDiedOfHunger,FoxesDiedOfThirst,RabbitsDiedOfHunger,RabbitsDiedOfThirst,RabbitsDiedOfBeingEaten
49.30597,6850,2,7,65,64,53,54,57,54,0,0,0,0,1
49.68412,6900,2,7,65,64,53,54,57,54,0,0,0,0,1
50.08297,6950,2,7,65,64,53,54,57,54,0,0,0,0,1
50.40818,7000,2,7,65,64,53,54,57,54,0,0,0,0,1
50.78155,7050,2,7,65,64,53,54,57,54,0,0,0,0,1
51.15629,7100,2,7,65,64,53,54,57,54,0,0,0,0,1
51.50503,7150,2,7,65,64,53,54,57,54,0,0,0,0,1
51.88072,7200,2,7,65,64,53,54,57,54,0,0,0,0,1
52.25788,7250,2,7,65,64,53,54,57,54,0,0,0,0,1
52.5944,7300,2,7,65,64,53,54,57,54,0,0,0,0,1
52.96881,7350,2,7,65,64,53,54,57,54,0,0,0,0,1
53.39504,7400,2,7,65,64,53,54,57,54,0,0,0,0,1
53.8003,7450,2,7,65,64,53,54,57,54,0,0,0,0,1
54.25716,7500,2,6,69,64,53,54,57,54,0,0,0,0,2
54.59649,7550,2,6,69,64,53,54,57,54,0,0,0,0,2
54.97384,7600,2,6,69,64,53,54,57,54,0,0,0,0,2
55.31027,7650,2,6,69,64,53,54,57,54,0,0,0,0,2
55.68403,7700,2,6,69,64,53,54,57,54,0,0,0,0,2
56.05821,7750,2,6,69,64,53,54,57,54,0,0,0,0,2
56.38646,7800,2,6,69,64,53,54,57,54,0,0,0,0,2
56.70283,7850,2,6,69,64,53,54,57,54,0,0,0,0,2
57.05762,7900,2,6,69,64,53,54,57,54,0,0,0,0,2
57.39032,7950,2,6,69,64,53,54,57,54,0,0,0,0,2
57.7097,8000,2,6,69,64,53,54,57,54,0,0,0,0,2
58.06133,8050,2,6,69,64,53,54,57,54,0,0,0,0,2
58.37602,8100,2,6,69,64,53,54,57,54,0,0,0,0,2
58.68378,8150,2,6,69,64,53,54,57,54,0,0,0,0,2
59.00092,8200,2,6,69,64,53,54,57,54,0,0,0,0,2
59.35031,8250,2,6,69,64,53,54,57,54,0,0,0,0,2
59.66209,8300,2,6,69,64,53,54,57,54,0,0,0,0,2
59.97671,8350,2,6,69,64,53,54,57,54,0,0,0,0,2
60.28783,8400,2,6,69,64,53,54,57,54,0,0,0,0,2
60.60309,8450,2,6,69,64,53,54,57,54,0,0,0,0,2
60.95576,8500,2,6,69,64,53,54,57,54,0,0,0,0,2
61.27227,8550,2,6,69,64,53,54,57,54,0,0,0,0,2
61.58043,8600,2,6,69,64,53,54,57,54,0,0,0,0,2
61.89108,8650,2,6,69,64,53,54,57,54,0,0,0,0,2
62.2057,8700,2,6,69,64,53,54,57,54,0,0,0,0,2
62.56322,8750,2,6,69,64,53,54,57,54,0,0,0,0,2
62.88549,8800,2,6,69,64,53,54,57,54,0,0,0,0,2
63.27709,8850,2,6,69,64,53,54,57,54,0,0,0,0,2
63.61115,8900,2,6,69,64,53,54,57,54,0,0,0,0,2
63.98473,8950,2,6,69,64,53,54,57,54,0,0,0,0,2
64.35557,9000,2,6,69,64,53,54,57,54,0,0,0,0,2
64.68359,9050,2,6,69,64,53,54,57,54,0,0,0,0,2
65.07818,9100,2,6,69,64,53,54,57,54,0,0,0,0,2
65.40767,9150,2,6,69,64,53,54,57,54,0,0,0,0,2
65.79797,9200,2,6,69,64,53,54,57,54,0,0,0,0,2
66.19106,9250,2,6,69,64,53,54,57,54,0,0,0,0,2
66.59345,9300,2,6,69,64,53,54,57,54,0,0,0,0,2
66.99087,9350,2,6,69,64,53,54,57,54,0,0,0,0,2
67.40244,9400,2,6,69,64,53,54,57,54,0,0,0,0,2
67.87336,9450,2,6,69,64,53,54,57,54,0,0,0,0,2
68.28541,9500,2,6,69,64,53,54,57,54,0,0,0,0,2
68.69022,9550,2,6,69,64,53,54,57,54,0,0,0,0,2
69.09012,9600,2,6,69,64,53,54,57,54,0,0,0,0,2
69.50498,9650,2,6,69,64,53,54,57,54,0,0,0,0,2
69.88486,9700,2,6,69,64,53,54,57,54,0,0,0,0,2
70.26328,9750,2,6,69,64,53,54,57,54,0,0,0,0,2
70.59859,9800,2,6,69,64,53,54,57,54,0,0,0,0,2
70.96928,9850,2,6,69,64,53,54,57,54,0,0,0,0,2
71.30152,9900,2,6,69,64,53,54,57,54,0,0,0,0,2
71.69938,9950,2,6,69,64,53,54,57,54,0,0,0,0,2
72.0835,10000,2,6,69,64,53,54,57,54,0,0,0,0,2
72.46604,10050,2,6,69,64,53,54,57,54,0,0,0,0,2
72.80058,10100,2,6,69,64,53,54,57,54,0,0,0,0,2
73.17376,10150,2,6,69,64,53,54,57,54,0,0,0,0,2
73.51184,10200,2,6,69,64,53,54,57,54,0,0,0,0,2
73.88772,10250,2,6,69,64,53,54,57,54,0,0,0,0,2
74.26537,10300,2,6,69,64,53,54,57,54,0,0,0,0,2
74.59936,10350,2,6,69,64,53,54,57,54,0,0,0,0,2
74.98273,10400,2,6,69,64,53,54,57,54,0,0,0,0,2
75.36742,10450,2,6,69,64,53,54,57,54,0,0,0,0,2
75.69836,10500,2,6,69,64,53,54,57,54,0,0,0,0,2
76.07265,10550,2,6,69,64,53,54,57,54,0,0,0,0,2
76.40656,10600,2,6,69,64,53,54,57,54,0,0,0,0,2
76.78403,10650,2,6,69,64,53,54,57,54,0,0,0,0,2
77.16949,10700,2,6,69,64,53,54,57,54,0,0,0,0,2
77.50391,10750,2,6,69,64,53,54,57,54,0,0,0,0,2
77.87475,10800,2,6,69,64,53,54,57,54,0,0,0,0,2
78.20412,10850,2,6,69,64,53,54,57,54,0,0,0,0,2
78.5832,10900,2,6,69,64,53,54,57,54,0,0,0,0,2
78.91119,10950,2,6,69,64,53,54,57,54,0,0,0,0,2
79.28975,11000,2,6,69,64,53,54,57,54,0,0,0,0,2
79.70782,11050,2,6,69,64,53,54,57,54,0,0,0,0,2
80.08534,11100,2,6,69,64,53,54,57,54,0,0,0,0,2
80.79791,11150,2,14,47,21,53,54,57,54,0,0,0,0,2
81.60272,11200,2,14,47,21,53,54,57,54,0,0,0,0,2
82.48801,11250,2,14,47,21,53,54,57,54,0,0,0,0,2
83.29442,11300,2,14,47,21,53,54,57,54,0,0,0,0,2
84.08901,11350,2,14,47,21,53,54,57,54,0,0,0,0,2
84.89883,11400,2,14,47,21,53,54,57,54,0,0,0,0,2
85.70216,11450,2,14,47,21,53,54,57,54,0,0,0,0,2
86.60774,11500,2,14,47,21,53,54,57,54,0,0,0,0,2
87.49111,11550,2,14,47,21,53,54,57,54,0,0,0,0,2
88.30447,11600,2,14,47,21,53,54,57,54,0,0,0,0,2
89.21008,11650,2,14,47,21,53,54,57,54,0,0,0,0,2
90.20752,11700,2,14,47,21,53,54,57,54,0,0,0,0,2
91.10802,11750,2,14,47,21,53,54,57,54,0,0,0,0,2
92.08717,11800,2,14,47,21,53,54,57,54,0,0,0,0,2
92.78101,11850,2,14,47,21,53,54,57,54,0,0,0,0,2
93.48431,11900,2,14,47,21,53,54,57,54,0,0,0,0,2
94.10995,11950,2,14,47,21,53,54,57,54,0,0,0,0,2
94.79842,12000,2,14,47,21,53,54,57,54,0,0,0,0,2
95.50161,12050,2,14,47,21,53,54,57,54,0,0,0,0,2
96.1901,12100,2,14,47,21,53,54,57,54,0,0,0,0,2
96.88313,12150,2,14,47,21,53,54,57,54,0,0,0,0,2
97.57896,12200,2,14,47,21,53,54,57,54,0,0,0,0,2
98.19967,12250,2,14,47,21,53,54,57,54,0,0,0,0,2
98.89605,12300,2,14,47,21,53,54,57,54,0,0,0,0,2
99.57926,12350,2,14,47,21,53,54,57,54,0,0,0,0,2
100.1989,12400,2,14,47,21,53,54,57,54,0,0,0,0,2
100.8971,12450,2,14,47,21,53,54,57,54,0,0,0,0,2
101.5872,12500,2,14,47,21,53,54,57,54,0,0,0,0,2
102.209,12550,2,14,47,21,53,54,57,54,0,0,0,0,2
102.9806,12600,2,14,47,21,53,54,57,54,0,0,0,0,2
103.6791,12650,2,14,47,21,53,54,57,54,0,0,0,0,2
104.2901,12700,2,14,47,21,53,54,57,54,0,0,0,0,2
104.89,12750,2,14,47,21,53,54,57,54,0,0,0,0,2
105.4973,12800,2,14,47,21,53,54,57,54,0,0,0,0,2
106.0721,12850,2,14,47,21,53,54,57,54,0,0,0,0,2
106.596,12900,2,14,47,21,53,54,57,54,0,0,0,0,2
107.2113,12950,2,14,47,21,53,54,57,54,0,0,0,0,2
107.8887,13000,2,14,47,21,53,54,57,54,0,0,0,0,2
108.4734,13050,2,14,47,21,53,54,57,54,0,0,0,0,2
109.1089,13100,2,19,47,21,50,54,57,54,0,0,0,0,2
110.0922,13150,2,19,47,21,50,54,57,54,0,0,0,0,2
110.992,13200,2,19,47,21,50,54,57,54,0,0,0,0,2
111.8858,13250,2,19,47,21,50,54,57,54,0,0,0,0,2
112.8083,13300,2,19,47,21,50,54,57,54,0,0,0,0,2
113.9128,13350,2,19,47,21,50,54,57,54,0,0,0,0,2
115.109,13400,2,19,47,21,50,54,57,54,0,0,0,0,2
116.3104,13450,2,19,47,21,50,54,57,54,0,0,0,0,2
117.811,13500,2,19,47,21,50,54,57,54,0,0,0,0,2
119.2014,13550,2,19,47,21,50,54,57,54,0,0,0,0,2
120.4912,13600,2,19,47,21,50,54,57,54,0,0,0,0,2
121.6012,13650,2,19,47,21,50,54,57,54,0,0,0,0,2
122.6078,13700,2,19,47,21,50,54,57,54,0,0,0,0,2
124.1061,13750,2,19,47,21,50,54,57,54,0,0,0,0,2
126.1105,13800,2,19,47,21,50,54,57,54,0,0,0,0,2
128.0101,13850,2,19,47,21,50,54,57,54,0,0,0,0,2
130.103,13900,2,19,47,21,50,54,57,54,0,0,0,0,2
132.2012,13950,2,19,47,21,50,54,57,54,0,0,0,0,2
135.5674,14000,2,19,47,21,50,54,57,54,0,0,0,0,2
138.6996,14050,2,18,47,42,50,54,57,54,0,0,0,0,3
140.7063,14100,2,18,47,42,50,54,57,54,0,0,0,0,3
143.6063,14150,2,18,47,42,50,54,57,54,0,0,0,0,3
146.6103,14200,2,18,47,42,50,54,57,54,0,0,0,0,3
148.5063,14250,2,18,47,42,50,54,57,54,0,0,0,0,3
150.5022,14300,2,18,47,42,50,54,57,54,0,0,0,0,3
169.3038,14350,2,18,47,42,50,54,57,54,0,0,0,0,3
186.2439,14400,2,25,65,21,53,54,57,54,0,0,0,0,3
208.1765,14450,2,25,65,21,53,54,57,54,0,0,0,0,3
231.323,14500,2,25,65,21,53,54,57,54,0,0,0,0,3
252.1195,14550,2,25,65,21,53,54,57,54,0,0,0,0,3
275.058,14600,2,23,65,21,53,54,57,54,0,0,1,0,4
313.8368,14650,2,55,65,64,58,54,57,54,0,0,3,0,4
353.3105,14700,6,55,65,64,58,54,79,55,0,0,3,0,4
394.2387,14750,6,54,65,64,55,54,79,55,0,0,3,0,5
434.7097,14800,6,50,65,64,73,54,79,55,0,0,5,0,7
479.3395,14850,6,66,74,21,89,54,79,55,0,0,6,0,10
537.4783,14900,6,78,74,21,89,54,79,55,0,0,12,1,10
605.121,14950,6,73,74,21,89,54,79,55,0,0,14,4,10
801.9332,15000,6,86,74,64,89,54,79,55,0,0,20,4,10
862.8351,15050,9,88,74,21,89,44,79,55,0,0,22,5,13
930.784,15100,9,95,74,21,89,44,79,55,0,0,27,9,16
997.6022,15150,9,77,74,21,89,44,79,55,0,0,35,18,17
1053.534,15200,13,79,74,21,89,44,79,54,1,0,37,22,18
1109.884,15250,13,67,74,21,89,44,79,54,1,0,44,32,21
1161.262,15300,13,60,74,21,89,44,79,54,1,0,45,40,26
1208.333,15350,18,57,74,21,89,64,79,54,1,0,51,43,28
1258.529,15400,23,52,74,21,89,44,79,54,1,0,55,53,29
1301.256,15450,23,37,74,21,89,44,79,54,1,0,60,57,35
1341.63,15500,31,29,74,21,89,64,79,54,1,0,62,59,39
1378.998,15550,31,23,74,21,89,64,79,54,1,0,64,66,44
1537.097,15600,44,14,74,21,89,64,79,54,1,0,65,67,51
1573.022,15650,41,8,74,21,89,64,79,54,4,0,65,70,54
1604.718,15700,54,4,74,21,89,64,79,54,5,0,65,70,58
1670.357,15750,52,2,74,21,89,64,79,54,7,0,65,70,60
1704.755,15800,50,2,74,21,89,64,79,54,9,0,65,70,60
1782.779,15850,51,2,74,21,89,64,79,54,11,0,65,70,60
1841.695,15900,50,9,74,21,89,64,79,54,20,0,65,70,60
1880.606,15950,46,9,74,21,89,64,79,54,24,0,65,70,60
1918.841,16000,44,7,74,21,89,64,79,54,26,0,65,70,62
1946.891,16050,37,7,74,21,89,64,79,54,33,0,65,70,62
2013.854,16100,30,7,74,21,89,64,39,54,40,0,65,70,62
2121.688,16150,21,5,74,21,89,64,79,55,48,1,65,70,64
2237.048,16200,23,5,74,21,89,64,79,55,49,1,65,70,64
2278.559,16250,21,4,74,21,89,64,79,55,50,2,65,70,65
2286.501,16300,21,4,74,21,89,64,79,55,50,2,65,70,65
2299.958,16350,20,4,74,21,89,64,61,55,51,2,65,70,65
2304.18,16400,18,4,74,21,89,64,61,55,53,2,65,70,65
2322.19,16450,18,4,74,21,89,64,61,55,53,2,65,70,65
2323.594,16500,18,4,74,21,89,64,61,55,53,2,65,70,65
2325.693,16550,17,4,74,21,89,64,79,55,54,2,65,70,65
2327.272,16600,17,3,74,21,89,64,79,55,54,2,65,70,66
2328.08,16650,17,3,74,21,89,64,79,55,54,2,65,70,66
2328.89,16700,17,3,74,21,89,64,79,55,54,2,65,70,66
2329.692,16750,14,3,74,21,89,64,39,54,57,2,65,70,66
2330.18,16800,14,3,74,21,89,64,39,54,57,2,65,70,66
2330.689,16850,14,3,74,21,89,64,39,54,57,2,65,70,66
2341.212,16900,14,3,74,21,89,64,39,54,57,2,65,70,66
2342.156,16950,14,3,74,21,89,64,39,54,57,2,65,70,66
2343.242,17000,13,3,74,21,89,64,35,54,58,2,65,70,66
2344.071,17050,13,3,74,21,89,64,35,54,58,2,65,70,66
2345.25,17100,13,3,74,21,89,64,35,54,58,2,65,70,66
2346.269,17150,13,3,74,21,89,64,35,54,58,2,65,70,66
2347.189,17200,13,3,74,21,89,64,35,54,58,2,65,70,66
2348.174,17250,12,3,74,21,89,64,35,54,59,2,65,70,66
2348.955,17300,12,3,74,21,89,64,35,54,59,2,65,70,66
2349.77,17350,12,3,74,21,89,64,35,54,59,2,65,70,66
2350.482,17400,12,3,74,21,89,64,35,54,59,2,65,70,66
2351.363,17450,12,3,74,21,89,64,35,54,59,2,65,70,66
2352.142,17500,12,3,74,21,89,64,35,54,59,2,65,70,66
2352.767,17550,12,3,74,21,89,64,35,54,59,2,65,70,66
2354.959,17600,12,10,74,21,89,64,35,54,59,2,65,70,66
2355.977,17650,10,10,74,21,89,64,39,55,61,2,65,70,66
2356.98,17700,10,10,74,21,89,64,39,55,61,2,65,70,66
2357.958,17750,10,10,74,21,89,64,39,55,61,2,65,70,66
2358.873,17800,10,10,74,21,89,64,39,55,61,2,65,70,66
2359.686,17850,12,10,74,21,89,64,39,54,62,2,65,70,66
2362.572,17900,12,10,74,21,89,64,39,54,62,2,65,70,66
2482.53,17950,12,10,74,21,89,64,39,54,62,2,65,70,66
2484.334,18000,12,10,74,21,89,64,39,54,62,2,65,70,66
2486.63,18050,12,9,74,21,89,64,39,54,62,2,65,70,67
2487.826,18100,12,9,74,21,89,64,39,54,62,2,65,70,67
2489.021,18150,12,9,74,21,89,64,39,54,62,2,65,70,67
2516.146,18200,12,9,74,21,89,64,39,54,62,2,65,70,67
2543.866,18250,12,9,74,21,89,64,39,54,62,2,65,70,67
2544.676,18300,12,9,74,21,89,64,39,54,62,2,65,70,67
2545.456,18350,12,9,74,21,89,64,39,54,62,2,65,70,67
2546.247,18400,12,9,74,21,89,64,39,54,62,2,65,70,67
2546.968,18450,12,9,74,21,89,64,39,54,62,2,65,70,67
2547.667,18500,12,9,74,21,89,64,39,54,62,2,65,70,67
2548.873,18550,16,9,74,21,89,64,61,54,62,2,65,70,67
2550.476,18600,16,9,74,21,89,64,61,54,62,2,65,70,67
2552.373,18650,16,9,74,21,89,64,61,54,62,2,65,70,67
2554.063,18700,16,9,74,21,89,64,61,54,62,2,65,70,67
2555.373,18750,16,9,74,21,89,64,61,54,62,2,65,70,67
2556.767,18800,16,9,74,21,89,64,61,54,62,2,65,70,67
2558.175,18850,16,9,74,21,89,64,61,54,62,2,65,70,67
2559.571,18900,16,9,74,21,89,64,61,54,62,2,65,70,67
2589.235,18950,16,9,74,21,89,64,61,54,62,2,65,70,67
2592.122,19000,16,9,74,21,89,64,61,54,62,2,65,70,67
2595.625,19050,16,8,74,21,89,64,61,54,62,2,65,70,68
2597.82,19100,16,8,74,21,89,64,61,54,62,2,65,70,68
2599.918,19150,14,8,74,21,89,54,61,54,64,2,65,70,68
2601.221,19200,14,8,74,21,89,54,61,54,64,2,65,70,68
2602.317,19250,14,8,74,21,89,54,61,54,64,2,65,70,68
2603.712,19300,14,8,74,21,89,54,61,54,64,2,65,70,68
2605.073,19350,14,17,74,21,89,54,61,54,64,2,65,70,68
2623.512,19400,13,15,74,21,89,64,43,54,65,2,66,70,69
2634.697,19450,13,14,74,21,89,64,43,54,65,2,66,70,70
2645.908,19500,13,9,74,21,89,64,43,54,65,2,67,70,74
2650.998,19550,13,9,74,21,89,64,43,54,65,2,67,70,74
2655.227,19600,13,9,74,21,89,64,43,54,65,2,67,70,74
2663.125,19650,15,7,74,21,89,44,79,54,66,2,67,70,76
2677.789,19700,15,7,74,21,89,64,35,54,68,3,67,70,76
2695.393,19750,22,5,74,21,89,64,35,54,68,3,67,70,78
2708.007,19800,21,2,74,21,89,64,35,54,68,4,67,70,81
2709.876,19850,21,2,74,21,89,64,35,54,68,4,67,70,81
2718.961,19900,21,2,74,21,89,64,35,54,68,4,67,70,81
2722.768,19950,21,1,74,21,89,64,35,54,68,4,68,70,81
2724.071,20000,21,1,74,21,89,64,35,54,68,4,68,70,81
2725.276,20050,21,1,74,21,89,64,35,54,68,4,68,70,81
