SecondsFromStart,FramesFromStart,FoxesPopulation,RabbitPopulation,RabbitSpeedMedian,RabbitSensoryRangeMedian,RabbitFertilityMedian,FoxSpeedMedian,FoxSensoryRangeMedian,FoxFertilityMedian,FoxesDiedOfHunger,FoxesDiedOfThirst,RabbitsDiedOfHunger,RabbitsDiedOfThirst,RabbitsDiedOfBeingEaten
14.28647,1550,0,6,69,20,53,,,,0,0,0,0,0
14.53361,1600,0,6,69,20,53,,,,0,0,0,0,0
14.764,1650,0,6,69,20,53,,,,0,0,0,0,0
14.99312,1700,0,6,69,20,53,,,,0,0,0,0,0
15.23855,1750,0,6,69,20,53,,,,0,0,0,0,0
15.48922,1800,0,6,69,20,53,,,,0,0,0,0,0
15.73527,1850,0,6,69,20,53,,,,0,0,0,0,0
15.96511,1900,0,6,69,20,53,,,,0,0,0,0,0
16.19382,1950,0,6,69,20,53,,,,0,0,0,0,0
16.44888,2000,0,6,69,20,53,,,,0,0,0,0,0
16.67955,2050,0,6,69,20,53,,,,0,0,0,0,0
16.90785,2100,0,6,69,20,53,,,,0,0,0,0,0
17.16422,2150,0,6,69,20,53,,,,0,0,0,0,0
17.39178,2200,0,6,69,20,53,,,,0,0,0,0,0
17.63861,2250,0,6,69,20,53,,,,0,0,0,0,0
17.86555,2300,0,6,69,20,53,,,,0,0,0,0,0
18.09524,2350,0,6,69,20,53,,,,0,0,0,0,0
18.35092,2400,0,6,69,20,53,,,,0,0,0,0,0
18.58078,2450,0,6,69,20,53,,,,0,0,0,0,0
18.81252,2500,0,6,69,20,53,,,,0,0,0,0,0
19.05848,2550,0,6,69,20,53,,,,0,0,0,0,0
19.28877,2600,0,6,69,20,53,,,,0,0,0,0,0
19.53389,2650,0,6,69,20,53,,,,0,0,0,0,0
19.76457,2700,0,6,69,20,53,,,,0,0,0,0,0
20.00002,2750,0,6,69,20,53,,,,0,0,0,0,0
20.24691,2800,0,6,69,20,53,,,,0,0,0,0,0
20.47527,2850,0,6,69,20,53,,,,0,0,0,0,0
20.70563,2900,0,6,69,20,53,,,,0,0,0,0,0
20.95695,2950,0,6,69,20,53,,,,0,0,0,0,0
21.19212,3000,0,6,69,20,53,,,,0,0,0,0,0
21.44244,3050,0,6,69,20,53,,,,0,0,0,0,0
21.68215,3100,0,6,69,20,53,,,,0,0,0,0,0
21.9112,3150,0,6,69,20,53,,,,0,0,0,0,0
22.16648,3200,0,6,69,20,53,,,,0,0,0,0,0
22.3968,3250,0,6,69,20,53,,,,0,0,0,0,0
22.64578,3300,0,6,69,20,53,,,,0,0,0,0,0
22.88727,3350,0,6,69,20,53,,,,0,0,0,0,0
23.13954,3400,0,6,69,20,53,,,,0,0,0,0,0
23.37985,3450,0,6,69,20,53,,,,0,0,0,0,0
23.60785,3500,0,6,69,20,53,,,,0,0,0,0,0
23.85504,3550,0,6,69,20,53,,,,0,0,0,0,0
24.08473,3600,0,6,69,20,53,,,,0,0,0,0,0
24.31386,3650,0,6,69,20,53,,,,0,0,0,0,0
24.56253,3700,0,6,69,20,53,,,,0,0,0,0,0
24.79183,3750,0,6,69,20,53,,,,0,0,0,0,0
25.04721,3800,0,6,69,20,53,,,,0,0,0,0,0
25.28134,3850,0,6,69,20,53,,,,0,0,0,0,0
25.51007,3900,0,6,69,20,53,,,,0,0,0,0,0
25.75476,3950,0,6,69,20,53,,,,0,0,0,0,0
25.98181,4000,0,6,69,20,53,,,,0,0,0,0,0
26.21001,4050,0,6,69,20,53,,,,0,0,0,0,0
26.4608,4100,0,6,69,20,53,,,,0,0,0,0,0
26.73912,4150,0,6,69,20,53,,,,0,0,0,0,0
26.96925,4200,0,6,69,20,53,,,,0,0,0,0,0
27.19885,4250,0,6,69,20,53,,,,0,0,0,0,0
27.44419,4300,0,6,69,20,53,,,,0,0,0,0,0
27.67246,4350,0,6,69,20,53,,,,0,0,0,0,0
27.94406,4400,0,6,69,20,53,,,,0,0,0,0,0
28.18348,4450,0,6,69,20,53,,,,0,0,0,0,0
28.4432,4500,0,6,69,20,53,,,,0,0,0,0,0
28.67961,4550,0,6,69,20,53,,,,0,0,0,0,0
28.93864,4600,0,6,69,20,53,,,,0,0,0,0,0
29.17686,4650,0,6,69,20,53,,,,0,0,0,0,0
29.4429,4700,0,6,69,20,53,,,,0,0,0,0,0
29.69095,4750,0,6,69,20,53,,,,0,0,0,0,0
29.96181,4800,0,6,69,20,53,,,,0,0,0,0,0
30.20311,4850,0,6,69,20,53,,,,0,0,0,0,0
30.46259,4900,0,6,69,20,53,,,,0,0,0,0,0
30.70507,4950,0,6,69,20,53,,,,0,0,0,0,0
30.96368,5000,0,6,69,20,53,,,,0,0,0,0,0
31.20824,5050,0,6,69,20,53,,,,0,0,0,0,0
31.47688,5100,0,6,69,20,53,,,,0,0,0,0,0
31.71376,5150,0,6,69,20,53,,,,0,0,0,0,0
31.97144,5200,0,6,69,20,53,,,,0,0,0,0,0
32.24183,5250,0,6,69,20,53,,,,0,0,0,0,0
32.47865,5300,0,6,69,20,53,,,,0,0,0,0,0
32.74428,5350,0,6,69,20,53,,,,0,0,0,0,0
32.98233,5400,0,6,69,20,53,,,,0,0,0,0,0
33.23862,5450,0,6,69,20,53,,,,0,0,0,0,0
33.47657,5500,0,6,69,20,53,,,,0,0,0,0,0
33.70572,5550,0,6,69,20,53,,,,0,0,0,0,0
33.95174,5600,0,6,69,20,53,,,,0,0,0,0,0
34.18061,5650,0,6,69,20,53,,,,0,0,0,0,0
34.44107,5700,0,6,69,20,53,,,,0,0,0,0,0
34.68229,5750,0,6,69,20,53,,,,0,0,0,0,0
34.95673,5800,0,6,69,20,53,,,,0,0,0,0,0
35.2145,5850,0,6,69,20,53,,,,0,0,0,0,0
35.49686,5900,0,6,69,20,53,,,,0,0,0,0,0
35.74608,5950,0,6,69,20,53,,,,0,0,0,0,0
35.97916,6000,0,6,69,20,53,,,,0,0,0,0,0
36.21571,6050,0,6,69,20,53,,,,0,0,0,0,0
36.46586,6100,0,6,69,20,53,,,,0,0,0,0,0
36.69785,6150,0,6,69,20,53,,,,0,0,0,0,0
36.95887,6200,0,6,69,20,53,,,,0,0,0,0,0
37.31472,6250,0,6,69,20,53,,,,0,0,0,0,0
37.60788,6300,0,6,69,20,53,,,,0,0,0,0,0
37.87915,6350,0,6,69,20,53,,,,0,0,0,0,0
38.16277,6400,0,6,69,20,53,,,,0,0,0,0,0
38.41085,6450,0,6,69,20,53,,,,0,0,0,0,0
38.68809,6500,0,6,69,20,53,,,,0,0,0,0,0
38.94878,6550,0,6,69,20,53,,,,0,0,0,0,0
39.18568,6600,0,6,69,20,53,,,,0,0,0,0,0
39.45589,6650,0,6,69,20,53,,,,0,0,0,0,0
39.70918,6700,0,6,69,20,53,,,,0,0,0,0,0
39.97987,6750,0,6,69,20,53,,,,0,0,0,0,0
40.25469,6800,0,6,69,20,53,,,,0,0,0,0,0
40.50383,6850,0,6,69,20,53,,,,0,0,0,0,0
40.79793,6900,0,6,69,20,53,,,,0,0,0,0,0
41.06873,6950,0,6,69,20,53,,,,0,0,0,0,0
41.33788,7000,0,6,69,20,53,,,,0,0,0,0,0
41.59468,7050,0,6,69,20,53,,,,0,0,0,0,0
41.85855,7100,0,6,69,20,53,,,,0,0,0,0,0
42.0993,7150,0,6,69,20,53,,,,0,0,0,0,0
42.37288,7200,0,6,69,20,53,,,,0,0,0,0,0
42.63972,7250,0,6,69,20,53,,,,0,0,0,0,0
42.90029,7300,0,6,69,20,53,,,,0,0,0,0,0
43.19533,7350,0,6,69,20,53,,,,0,0,0,0,0
43.45953,7400,0,6,69,20,53,,,,0,0,0,0,0
43.68497,7450,0,6,69,20,53,,,,0,0,0,0,0
43.94643,7500,0,6,69,20,53,,,,0,0,0,0,0
44.16956,7550,0,6,69,20,53,,,,0,0,0,0,0
44.3918,7600,0,6,69,20,53,,,,0,0,0,0,0
44.64787,7650,0,6,69,20,53,,,,0,0,0,0,0
44.87323,7700,0,6,69,20,53,,,,0,0,0,0,0
45.10207,7750,0,6,69,20,53,,,,0,0,0,0,0
45.35949,7800,0,6,69,20,53,,,,0,0,0,0,0
45.59964,7850,0,6,69,20,53,,,,0,0,0,0,0
45.8642,7900,0,6,69,20,53,,,,0,0,0,0,0
46.1003,7950,0,6,69,20,53,,,,0,0,0,0,0
46.35131,8000,0,6,69,20,53,,,,0,0,0,0,0
46.58675,8050,0,6,69,20,53,,,,0,0,0,0,0
46.81512,8100,0,6,69,20,53,,,,0,0,0,0,0
47.0749,8150,0,6,69,20,53,,,,0,0,0,0,0
47.31334,8200,0,6,69,20,53,,,,0,0,0,0,0
47.57795,8250,0,6,69,20,53,,,,0,0,0,0,0
47.80845,8300,0,6,69,20,53,,,,0,0,0,0,0
48.07375,8350,0,6,69,20,53,,,,0,0,0,0,0
48.2979,8400,0,6,69,20,53,,,,0,0,0,0,0
48.55859,8450,0,6,69,20,53,,,,0,0,0,0,0
48.80341,8500,0,6,69,20,53,,,,0,0,0,0,0
49.06499,8550,0,6,69,20,53,,,,0,0,0,0,0
49.29972,8600,0,6,69,20,53,,,,0,0,0,0,0
49.56134,8650,0,6,69,20,53,,,,0,0,0,0,0
49.8062,8700,0,6,69,20,53,,,,0,0,0,0,0
50.08175,8750,0,6,69,20,53,,,,0,0,0,0,0
50.34968,8800,0,6,69,20,53,,,,0,0,0,0,0
50.58722,8850,0,6,69,20,53,,,,0,0,0,0,0
50.85758,8900,0,6,69,20,53,,,,0,0,0,0,0
51.09684,8950,0,6,69,20,53,,,,0,0,0,0,0
51.37363,9000,0,6,69,20,53,,,,0,0,0,0,0
51.61511,9050,0,6,69,20,53,,,,0,0,0,0,0
51.88391,9100,0,6,69,20,53,,,,0,0,0,0,0
52.14398,9150,0,6,69,20,53,,,,0,0,0,0,0
52.39139,9200,0,6,69,20,53,,,,0,0,0,0,0
52.6498,9250,0,6,69,20,53,,,,0,0,0,0,0
52.8932,9300,0,6,69,20,53,,,,0,0,0,0,0
53.15846,9350,0,6,69,20,53,,,,0,0,0,0,0
53.39545,9400,0,6,69,20,53,,,,0,0,0,0,0
53.66372,9450,0,6,69,20,53,,,,0,0,0,0,0
53.90056,9500,0,6,69,20,53,,,,0,0,0,0,0
54.15857,9550,0,6,69,20,53,,,,0,0,0,0,0
54.38849,9600,0,6,69,20,53,,,,0,0,0,0,0
54.6563,9650,0,6,69,20,53,,,,0,0,0,0,0
54.88779,9700,0,6,69,20,53,,,,0,0,0,0,0
55.15085,9750,0,6,69,20,53,,,,0,0,0,0,0
55.38368,9800,0,6,69,20,53,,,,0,0,0,0,0
55.65535,9850,0,6,69,20,53,,,,0,0,0,0,0
55.90054,9900,0,6,69,20,53,,,,0,0,0,0,0
56.17643,9950,0,6,69,20,53,,,,0,0,0,0,0
56.44741,10000,0,6,69,20,53,,,,0,0,0,0,0
56.74802,10050,0,6,69,20,53,,,,0,0,0,0,0
56.9894,10100,0,6,69,20,53,,,,0,0,0,0,0
57.2753,10150,0,6,69,20,53,,,,0,0,0,0,0
57.5461,10200,0,6,69,20,53,,,,0,0,0,0,0
57.79781,10250,0,6,69,20,53,,,,0,0,0,0,0
58.09442,10300,0,6,69,20,53,,,,0,0,0,0,0
58.38042,10350,0,6,69,20,53,,,,0,0,0,0,0
58.65422,10400,0,6,69,20,53,,,,0,0,0,0,0
58.90462,10450,0,6,69,20,53,,,,0,0,0,0,0
59.18064,10500,0,6,69,20,53,,,,0,0,0,0,0
59.44761,10550,0,6,69,20,53,,,,0,0,0,0,0
59.69287,10600,0,6,69,20,53,,,,0,0,0,0,0
59.96024,10650,0,6,69,20,53,,,,0,0,0,0,0
60.19411,10700,0,6,69,20,53,,,,0,0,0,0,0
60.46334,10750,0,6,69,20,53,,,,0,0,0,0,0
60.71054,10800,0,6,69,20,53,,,,0,0,0,0,0
60.9906,10850,0,6,69,20,53,,,,0,0,0,0,0
61.2596,10900,0,6,69,20,53,,,,0,0,0,0,0
61.50637,10950,0,6,69,20,53,,,,0,0,0,0,0
61.77804,11000,0,6,69,20,53,,,,0,0,0,0,0
62.01553,11050,0,6,69,20,53,,,,0,0,0,0,0
62.29666,11100,0,6,69,20,53,,,,0,0,0,0,0
62.57421,11150,0,6,69,20,53,,,,0,0,0,0,0
62.80776,11200,0,6,69,20,53,,,,0,0,0,0,0
63.07773,11250,0,6,69,20,53,,,,0,0,0,0,0
63.34982,11300,0,6,69,20,53,,,,0,0,0,0,0
63.60239,11350,0,6,69,20,53,,,,0,0,0,0,0
63.86816,11400,0,6,69,20,53,,,,0,0,0,0,0
64.11329,11450,0,6,69,20,53,,,,0,0,0,0,0
64.40451,11500,0,6,69,20,53,,,,0,0,0,0,0
64.68274,11550,0,6,69,20,53,,,,0,0,0,0,0
64.97093,11600,0,6,69,20,53,,,,0,0,0,0,0
65.25067,11650,0,6,69,20,53,,,,0,0,0,0,0
65.50734,11700,0,6,69,20,53,,,,0,0,0,0,0
65.7774,11750,0,6,69,20,53,,,,0,0,0,0,0
66.04445,11800,0,6,69,20,53,,,,0,0,0,0,0
66.29073,11850,0,6,69,20,53,,,,0,0,0,0,0
66.56144,11900,0,6,69,20,53,,,,0,0,0,0,0
66.79475,11950,0,6,69,20,53,,,,0,0,0,0,0
67.06131,12000,0,6,69,20,53,,,,0,0,0,0,0
67.30104,12050,0,6,69,20,53,,,,0,0,0,0,0
67.58473,12100,0,6,69,20,53,,,,0,0,0,0,0
67.86147,12150,0,6,69,20,53,,,,0,0,0,0,0
68.10066,12200,0,6,69,20,53,,,,0,0,0,0,0
68.38641,12250,0,6,69,20,53,,,,0,0,0,0,0
68.66003,12300,0,6,69,20,53,,,,0,0,0,0,0
68.90279,12350,0,6,69,20,53,,,,0,0,0,0,0
69.25085,12400,0,6,69,20,53,,,,0,0,0,0,0
69.50902,12450,0,6,69,20,53,,,,0,0,0,0,0
69.86199,12500,0,6,69,20,53,,,,0,0,0,0,0
70.16834,12550,0,6,69,20,53,,,,0,0,0,0,0
70.47683,12600,0,6,69,20,53,,,,0,0,0,0,0
70.78681,12650,0,6,69,20,53,,,,0,0,0,0,0
71.06613,12700,0,6,69,20,53,,,,0,0,0,0,0
71.34686,12750,0,6,69,20,53,,,,0,0,0,0,0
71.60452,12800,0,6,69,20,53,,,,0,0,0,0,0
71.90782,12850,0,6,69,20,53,,,,0,0,0,0,0
72.36412,12900,0,6,69,20,53,,,,0,0,0,0,0
72.66906,12950,0,6,69,20,53,,,,0,0,0,0,0
72.9598,13000,0,6,69,20,53,,,,0,0,0,0,0
73.254,13050,0,6,69,20,53,,,,0,0,0,0,0
73.54768,13100,0,6,69,20,53,,,,0,0,0,0,0
74.01546,13150,0,6,69,20,53,,,,0,0,0,0,0
74.35368,13200,0,6,69,20,53,,,,0,0,0,0,0
74.65687,13250,0,6,69,20,53,,,,0,0,0,0,0
74.95524,13300,0,6,69,20,53,,,,0,0,0,0,0
75.28431,13350,0,6,69,20,53,,,,0,0,0,0,0
75.6692,13400,0,6,69,20,53,,,,0,0,0,0,0
75.97315,13450,0,6,69,20,53,,,,0,0,0,0,0
76.38475,13500,0,6,69,20,53,,,,0,0,0,0,0
76.71469,13550,0,6,69,20,53,,,,0,0,0,0,0
77.08185,13600,0,6,69,20,53,,,,0,0,0,0,0
77.4078,13650,0,6,69,20,53,,,,0,0,0,0,0
77.74989,13700,0,6,69,20,53,,,,0,0,0,0,0
78.05469,13750,0,6,69,20,53,,,,0,0,0,0,0
78.36696,13800,0,6,69,20,53,,,,0,0,0,0,0
78.70699,13850,0,6,69,20,53,,,,0,0,0,0,0
79.05022,13900,0,6,69,20,53,,,,0,0,0,0,0
79.30618,13950,0,6,69,20,53,,,,0,0,0,0,0
79.58131,14000,0,6,69,20,53,,,,0,0,0,0,0
79.89947,14050,0,6,69,20,53,,,,0,0,0,0,0
80.18211,14100,0,6,69,20,53,,,,0,0,0,0,0
80.48938,14150,0,6,69,20,53,,,,0,0,0,0,0
80.78625,14200,0,6,69,20,53,,,,0,0,0,0,0
81.08994,14250,0,6,69,20,53,,,,0,0,0,0,0
81.40945,14300,0,6,69,20,53,,,,0,0,0,0,0
81.71298,14350,0,6,69,20,53,,,,0,0,0,0,0
82.04541,14400,0,6,69,20,53,,,,0,0,0,0,0
82.34983,14450,0,6,69,20,53,,,,0,0,0,0,0
82.6983,14500,0,6,69,20,53,,,,0,0,0,0,0
83.00928,14550,0,6,69,20,53,,,,0,0,0,0,0
83.3054,14600,0,6,69,20,53,,,,0,0,0,0,0
83.59552,14650,0,6,69,20,53,,,,0,0,0,0,0
83.86967,14700,0,6,69,20,53,,,,0,0,0,0,0
84.14589,14750,0,6,69,20,53,,,,0,0,0,0,0
84.39391,14800,0,6,69,20,53,,,,0,0,0,0,0
84.67567,14850,0,6,69,20,53,,,,0,0,0,0,0
84.91036,14900,0,6,69,20,53,,,,0,0,0,0,0
85.1721,14950,0,6,69,20,53,,,,0,0,0,0,0
85.4146,15000,0,6,69,20,53,,,,0,0,0,0,0
85.68799,15050,0,6,69,20,53,,,,0,0,0,0,0
85.9493,15100,0,6,69,20,53,,,,0,0,0,0,0
86.20116,15150,0,5,65,20,53,,,,0,0,0,1,0
86.47835,15200,0,5,65,20,53,,,,0,0,0,1,0
86.75748,15250,0,5,65,20,53,,,,0,0,0,1,0
86.97923,15300,0,5,65,20,53,,,,0,0,0,1,0
87.19901,15350,0,5,65,20,53,,,,0,0,0,1,0
87.44064,15400,0,5,65,20,53,,,,0,0,0,1,0
87.66206,15450,0,5,65,20,53,,,,0,0,0,1,0
87.88922,15500,0,5,65,20,53,,,,0,0,0,1,0
88.14039,15550,0,5,65,20,53,,,,0,0,0,1,0
88.36942,15600,0,5,65,20,53,,,,0,0,0,1,0
88.6032,15650,0,5,65,20,53,,,,0,0,0,1,0
88.8614,15700,0,5,65,20,53,,,,0,0,0,1,0
89.08743,15750,0,5,65,20,53,,,,0,0,0,1,0
89.31117,15800,0,5,65,20,53,,,,0,0,0,1,0
89.55766,15850,0,5,65,20,53,,,,0,0,0,1,0
89.78495,15900,0,5,65,20,53,,,,0,0,0,1,0
90.03946,15950,0,5,65,20,53,,,,0,0,0,1,0
90.27509,16000,0,5,65,20,53,,,,0,0,0,1,0
90.50618,16050,0,5,65,20,53,,,,0,0,0,1,0
90.77018,16100,0,5,65,20,53,,,,0,0,0,1,0
90.99704,16150,0,5,65,20,53,,,,0,0,0,1,0
91.24922,16200,0,5,65,20,53,,,,0,0,0,1,0
91.47499,16250,0,5,65,20,53,,,,0,0,0,1,0
91.73769,16300,0,5,65,20,53,,,,0,0,0,1,0
91.97649,16350,0,5,65,20,53,,,,0,0,0,1,0
92.20506,16400,0,5,65,20,53,,,,0,0,0,1,0
92.4688,16450,0,5,65,20,53,,,,0,0,0,1,0
92.70522,16500,0,5,65,20,53,,,,0,0,0,1,0
92.96766,16550,0,5,65,20,53,,,,0,0,0,1,0
93.1994,16600,0,5,65,20,53,,,,0,0,0,1,0
93.45051,16650,0,5,65,20,53,,,,0,0,0,1,0
93.67181,16700,0,5,65,20,53,,,,0,0,0,1,0
93.88974,16750,0,5,65,20,53,,,,0,0,0,1,0
94.10985,16800,0,5,65,20,53,,,,0,0,0,1,0
94.35497,16850,0,5,65,20,53,,,,0,0,0,1,0
94.58524,16900,0,5,65,20,53,,,,0,0,0,1,0
94.85797,16950,0,5,65,20,53,,,,0,0,0,1,0
95.10918,17000,0,5,65,20,53,,,,0,0,0,1,0
95.36873,17050,0,5,65,20,53,,,,0,0,0,1,0
95.59682,17100,0,5,65,20,53,,,,0,0,0,1,0
95.85023,17150,0,5,65,20,53,,,,0,0,0,1,0
96.08215,17200,0,5,65,20,53,,,,0,0,0,1,0
96.34984,17250,0,5,65,20,53,,,,0,0,0,1,0
96.57298,17300,0,5,65,20,53,,,,0,0,0,1,0
96.79707,17350,0,5,65,20,53,,,,0,0,0,1,0
97.04758,17400,0,5,65,20,53,,,,0,0,0,1,0
97.28882,17450,0,5,65,20,53,,,,0,0,0,1,0
97.50555,17500,0,5,65,20,53,,,,0,0,0,1,0
97.76608,17550,0,5,65,20,53,,,,0,0,0,1,0
98.00157,17600,0,5,65,20,53,,,,0,0,0,1,0
98.25411,17650,0,5,65,20,53,,,,0,0,0,1,0
98.47773,17700,0,5,65,20,53,,,,0,0,0,1,0
98.7039,17750,0,5,65,20,53,,,,0,0,0,1,0
98.96336,17800,0,5,65,20,53,,,,0,0,0,1,0
99.19373,17850,0,5,65,20,53,,,,0,0,0,1,0
99.44994,17900,0,5,65,20,53,,,,0,0,0,1,0
99.67862,17950,0,5,65,20,53,,,,0,0,0,1,0
99.91213,18000,0,5,65,20,53,,,,0,0,0,1,0
100.1719,18050,0,5,65,20,53,,,,0,0,0,1,0
100.4051,18100,0,5,65,20,53,,,,0,0,0,1,0
100.6557,18150,0,5,65,20,53,,,,0,0,0,1,0
100.8847,18200,0,5,65,20,53,,,,0,0,0,1,0
101.1145,18250,0,5,65,20,53,,,,0,0,0,1,0
101.3738,18300,0,5,65,20,53,,,,0,0,0,1,0
101.615,18350,0,5,65,20,53,,,,0,0,0,1,0
101.8907,18400,0,5,65,20,53,,,,0,0,0,1,0
102.1403,18450,0,5,65,20,53,,,,0,0,0,1,0
102.3606,18500,0,5,65,20,53,,,,0,0,0,1,0
102.5827,18550,0,5,65,20,53,,,,0,0,0,1,0
102.9154,18600,0,13,74,99,53,,,,0,0,0,1,0
103.295,18650,0,13,74,99,53,,,,0,0,0,1,0
103.6619,18700,0,13,74,99,53,,,,0,0,0,1,0
103.9891,18750,0,13,74,99,53,,,,0,0,0,1,0
104.3656,18800,0,13,74,99,53,,,,0,0,0,1,0
104.6972,18850,0,13,74,99,53,,,,0,0,0,1,0
105.0794,18900,0,13,74,99,53,,,,0,0,0,1,0
105.5127,18950,0,13,74,99,53,,,,0,0,0,1,0
105.8873,19000,0,13,74,99,53,,,,0,0,0,1,0
106.2159,19050,0,13,74,99,53,,,,0,0,0,1,0
106.5995,19100,0,13,74,99,53,,,,0,0,0,1,0
106.9901,19150,0,13,74,99,53,,,,0,0,0,1,0
107.3673,19200,0,13,74,99,53,,,,0,0,0,1,0
107.7062,19250,0,13,74,99,53,,,,0,0,0,1,0
108.0852,19300,0,13,74,99,53,,,,0,0,0,1,0
108.474,19350,0,13,74,99,53,,,,0,0,0,1,0
108.8101,19400,0,13,74,99,53,,,,0,0,0,1,0
109.1905,19450,0,13,74,99,53,,,,0,0,0,1,0
109.5767,19500,0,13,74,99,53,,,,0,0,0,1,0
109.9077,19550,0,13,74,99,53,,,,0,0,0,1,0
110.2958,19600,0,13,74,99,53,,,,0,0,0,1,0
110.6752,19650,0,13,74,99,53,,,,0,0,0,1,0
111.0021,19700,0,13,74,99,53,,,,0,0,0,1,0
111.3713,19750,0,13,74,99,53,,,,0,0,0,1,0
111.6984,19800,0,13,74,99,53,,,,0,0,0,1,0
112.0772,19850,0,13,74,99,53,,,,0,0,0,1,0
112.4063,19900,0,13,74,99,53,,,,0,0,0,1,0
112.7981,19950,0,13,74,99,53,,,,0,0,0,1,0
113.1726,20000,0,13,74,99,53,,,,0,0,0,1,0
113.5047,20050,0,13,74,99,53,,,,0,0,0,1,0
113.8938,20100,0,13,74,99,53,,,,0,0,0,1,0
114.2659,20150,0,13,74,99,53,,,,0,0,0,1,0
114.5989,20200,0,13,74,99,53,,,,0,0,0,1,0
114.9796,20250,0,13,74,99,53,,,,0,0,0,1,0
115.3642,20300,0,13,74,99,53,,,,0,0,0,1,0
115.7153,20350,0,13,74,99,53,,,,0,0,0,1,0
116.1069,20400,0,13,74,99,53,,,,0,0,0,1,0
116.5001,20450,0,13,74,99,53,,,,0,0,0,1,0
116.8919,20500,0,13,74,99,53,,,,0,0,0,1,0
117.2628,20550,0,13,74,99,53,,,,0,0,0,1,0
117.6105,20600,0,13,74,99,53,,,,0,0,0,1,0
118.0021,20650,0,13,74,99,53,,,,0,0,0,1,0
118.3794,20700,0,13,74,99,53,,,,0,0,0,1,0
118.702,20750,0,13,74,99,53,,,,0,0,0,1,0
119.0759,20800,0,13,74,99,53,,,,0,0,0,1,0
119.4654,20850,0,13,74,99,53,,,,0,0,0,1,0
119.8135,20900,0,13,74,99,53,,,,0,0,0,1,0
120.1941,20950,0,13,74,99,53,,,,0,0,0,1,0
120.5718,21000,0,13,74,99,53,,,,0,0,0,1,0
120.9143,21050,0,13,74,99,53,,,,0,0,0,1,0
121.3107,21100,0,13,74,99,53,,,,0,0,0,1,0
121.7724,21150,0,13,74,99,53,,,,0,0,0,1,0
122.1127,21200,0,13,74,99,53,,,,0,0,0,1,0
122.5119,21250,0,12,74,99,53,,,,0,0,1,1,0
122.9006,21300,0,12,74,99,53,,,,0,0,1,1,0
123.2818,21350,0,12,74,99,53,,,,0,0,1,1,0
123.6711,21400,0,12,74,99,53,,,,0,0,1,1,0
124.0078,21450,0,12,74,99,53,,,,0,0,1,1,0
124.4005,21500,0,12,74,99,53,,,,0,0,1,1,0
124.7949,21550,0,12,74,99,53,,,,0,0,1,1,0
125.1766,21600,0,12,74,99,53,,,,0,0,1,1,0
125.5115,21650,0,12,74,99,53,,,,0,0,1,1,0
125.8884,21700,0,12,74,99,53,,,,0,0,1,1,0
126.266,21750,0,12,74,99,53,,,,0,0,1,1,0
126.6133,21800,0,12,74,99,53,,,,0,0,1,1,0
126.9869,21850,0,12,74,99,53,,,,0,0,1,1,0
127.3706,21900,0,12,74,99,53,,,,0,0,1,1,0
127.6788,21950,0,12,74,99,53,,,,0,0,1,1,0
127.9923,22000,0,12,74,99,53,,,,0,0,1,1,0
